0 0.000000E+00 1.437997E+00 1.111110E-01 1.111110E-01 1.000000E+00 4.000000E+00 -3.000000E+00 7.777784E-01
0 2.021126E+02 1.452377E+00 1.111110E-01 1.111110E-01 1.000000E+00 4.000000E+00 -3.000000E+00 7.777784E-01
1000 1.228196E+03 1.596754E+00 2.222220E-01 1.111110E-01 2.000000E+00 4.000000E+00 -2.000000E+00 6.666670E-01
1250 1.228229E+03 1.649392E+00 2.222220E-01 1.111110E-01 1.000000E+00 3.000000E+00 -2.000000E+00 5.555562E-01
1500 1.228253E+03 1.649392E+00 2.222220E-01 1.111110E-01 1.000000E+00 3.000000E+00 -2.000000E+00 5.555562E-01
1750 1.228275E+03 1.649392E+00 2.222220E-01 1.111110E-01 1.000000E+00 3.000000E+00 -2.000000E+00 5.555562E-01
2000 1.228296E+03 1.649392E+00 2.222220E-01 1.111110E-01 1.000000E+00 3.000000E+00 -2.000000E+00 5.555562E-01
2250 1.228307E+03 1.726871E+00 3.333335E-01 1.111110E-01 1.000000E+00 3.000000E+00 -2.000000E+00 5.555562E-01
2500 1.228310E+03 1.810764E+00 3.333335E-01 2.222220E-01 1.000000E+00 3.000000E+00 -2.000000E+00 5.555562E-01
2750 1.228310E+03 1.943307E+00 3.333335E-01 3.333335E-01 2.000000E+00 3.000000E+00 -1.000000E+00 4.444441E-01
3000 1.228310E+03 1.943307E+00 3.333335E-01 3.333335E-01 2.000000E+00 3.000000E+00 -1.000000E+00 4.444441E-01
3250 1.228310E+03 1.943307E+00 3.333335E-01 3.333335E-01 2.000000E+00 3.000000E+00 -1.000000E+00 4.444441E-01
3500 1.228310E+03 1.943307E+00 3.333335E-01 3.333335E-01 2.000000E+00 3.000000E+00 -1.000000E+00 4.444441E-01
3750 1.228311E+03 1.943307E+00 3.333335E-01 3.333335E-01 2.000000E+00 3.000000E+00 -1.000000E+00 4.444441E-01
4000 1.228311E+03 1.943307E+00 3.333335E-01 3.333335E-01 2.000000E+00 3.000000E+00 -1.000000E+00 4.444441E-01
4250 1.228311E+03 2.063146E+00 3.333335E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
4500 1.228311E+03 2.062738E+00 3.333335E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
4750 1.228311E+03 2.062738E+00 3.333335E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
5000 1.228311E+03 2.062738E+00 3.333335E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
5250 1.228311E+03 2.062738E+00 3.333335E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
5500 1.228311E+03 2.062738E+00 3.333335E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
5750 1.228311E+03 2.062738E+00 3.333335E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
6000 1.228311E+03 2.062738E+00 3.333335E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
6250 1.228311E+03 2.062738E+00 3.333335E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
6500 1.228311E+03 2.081414E+00 4.444441E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
6750 1.228311E+03 2.081603E+00 4.444441E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
7000 1.228311E+03 2.081603E+00 4.444441E-01 4.444441E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
