     0 0.000000E+00  1.000   100     1  0.005000  1.00000  0.0000000  0.00000  0.00100
     0 2.021126E+02  1.000   100     1  0.005000  1.00000  0.0000000  0.00000  0.00100
  1000 1.228196E+03  1.000   100     1 4921.746674  1.00000  0.0000000  0.00000  0.00100
  1250 1.228229E+03  1.000   100     2 10177.373693  0.93000  0.0000000  0.00000  0.00100
  1500 1.228253E+03  1.000   100     2 10577.087218  0.61000  0.0000000  0.00000  0.00100
  1750 1.228275E+03  1.000   100     1 12079.158916  1.00000  0.0000000  0.00000  0.00100
  2000 1.228296E+03  1.000   100     1 12250.984287  1.00000  0.0000000  0.00000  0.00100
  2250 1.228307E+03  1.000   100     1 42029.335805  1.00000  0.0000000  0.00000  0.00100
  2500 1.228310E+03  1.000   100     2 223120.594774  0.85000  0.0000000  0.00000  0.00100
  2750 1.228310E+03  1.000   100     4 1774004.693304  0.86000  0.0000000  0.00000  0.00100
  3000 1.228310E+03  1.000   100     2 1761309.683777  0.94000  0.0000000  0.00000  0.00100
  3250 1.228310E+03  1.000   100     1 2284856.220681  1.00000  0.0000000  0.00000  0.00100
  3500 1.228310E+03  1.000   100     2 2693452.444675  0.99000  0.0000000  0.00000  0.00100
  3750 1.228311E+03  1.000   100     2 3087901.460001  0.97000  0.0000000  0.00000  0.00100
  4000 1.228311E+03  1.000   100     1 3153599.788094  1.00000  0.0000000  0.00000  0.00100
  4250 1.228311E+03  1.000   100     2 4289903.211248  0.60000  0.0000000  0.00000  0.00100
  4500 1.228311E+03  1.000   100     2 4346710.787632  0.99000  0.0000000  0.00000  0.00100
  4750 1.228311E+03  1.000   100     1 4389897.987106  1.00000  0.0000000  0.00000  0.00100
  5000 1.228311E+03  1.000   100     1 4240557.685222  1.00000  0.0000000  0.00000  0.00100
  5250 1.228311E+03  1.000   100     1 4377371.978125  1.00000  0.0000000  0.00000  0.00100
  5500 1.228311E+03  1.000   100     1 4341973.105208  1.00000  0.0000000  0.00000  0.00100
  5750 1.228311E+03  1.000   100     1 4467355.433361  1.00000  0.0000000  0.00000  0.00100
  6000 1.228311E+03  1.000   100     1 4375595.861170  1.00000  0.0000000  0.00000  0.00100
  6250 1.228311E+03  1.000   100     1 4409107.610191  1.00000  0.0000000  0.00000  0.00100
  6500 1.228311E+03  1.000   100     1 5064466.250336  1.00000  0.0000000  0.00000  0.00100
  6750 1.228311E+03  1.000   100     1 5096770.452665  1.00000  0.0000000  0.00000  0.00100
  7000 1.228311E+03  1.000   100     1 5176041.209805  1.00000  0.0000000  0.00000  0.00100
  7250 1.228311E+03  1.000   100     1 5177366.237465  1.00000  0.0000000  0.00000  0.00100
  7500 1.228311E+03  1.000   100     1 5156452.690177  1.00000  0.0000000  0.00000  0.00100
  7750 1.228311E+03  1.000   100     2 5056957.307052  0.99000  0.0000000  0.00000  0.00100
  8000 1.228312E+03  1.000   100     3 5143154.454150  0.97000  0.0000000  0.00000  0.00100
  8250 1.228312E+03  1.000   100     1 4845727.668826  1.00000  0.0000000  0.00000  0.00100
  8500 1.228312E+03  1.000   100     1 5067637.490227  1.00000  0.0000000  0.00000  0.00100
  8750 1.228312E+03  1.000   100     1 5103752.774574  1.00000  0.0000000  0.00000  0.00100
  9000 1.228312E+03  1.000   100     1 4920384.455523  1.00000  0.0000000  0.00000  0.00100
  9250 1.228312E+03  1.000   100     1 5160451.017424  1.00000  0.0000000  0.00000  0.00100
  9500 1.228312E+03  1.000   100     2 5136971.470584  0.99000  0.0000000  0.00000  0.00100
  9750 1.228312E+03  1.000   100     1 5155075.546694  1.00000  0.0000000  0.00000  0.00100
 10000 1.228312E+03  1.000   100     1 5149779.066480  1.00000  0.0000000  0.00000  0.00100
 10500 1.228312E+03  1.000   100     1 4911129.741669  1.00000  0.0000000  0.00000  0.00100
 11000 1.228312E+03  1.000   100     1 5078673.225693  1.00000  0.0000000  0.00000  0.00100
 11500 1.228312E+03  1.000   100     1 5177965.508242  1.00000  0.0000000  0.00000  0.00100
 12000 1.228312E+03  1.000   100     1 5329110.676842  1.00000  0.0000000  0.00000  0.00100
 12500 1.228312E+03  1.000   100     2 5348990.950975  0.96000  0.0000000  0.00000  0.00100
 13000 1.228312E+03  1.000   100     1 5380600.037334  1.00000  0.0000000  0.00000  0.00100
 13500 1.228313E+03  1.000   100     3 5347922.169766  0.98000  0.0000000  0.00000  0.00100
 14000 1.228313E+03  1.000   100     1 5385006.843036  1.00000  0.0000000  0.00000  0.00100
 14500 1.228313E+03  1.000   100     1 5324771.059636  1.00000  0.0000000  0.00000  0.00100
 15000 1.228313E+03  1.000   100     1 5250234.979523  1.00000  0.0000000  0.00000  0.00100
 15500 1.228313E+03  1.000   100     2 5469366.532774  0.82000  0.0000000  0.00000  0.00100
 16000 1.228313E+03  1.000   100     1 5321750.509806  1.00000  0.0000000  0.00000  0.00100
 16500 1.228313E+03  1.000   100     2 5365590.722183  0.97000  0.0000000  0.00000  0.00100
 17000 1.228313E+03  1.000   100     2 6060088.743694  0.83000  0.0000000  0.00000  0.00100
 17500 1.228313E+03  1.000   100     2 6110861.103803  0.99000  0.0000000  0.00000  0.00100
 18000 1.228313E+03  1.000   100     1 6152608.282693  1.00000  0.0000000  0.00000  0.00100
 18500 1.228313E+03  1.000   100     2 6068372.715077  0.92000  0.0000000  0.00000  0.00100
 19000 1.228314E+03  1.000   100     2 5992850.441134  0.99000  0.0000000  0.00000  0.00100
 19500 1.228314E+03  1.000   100     2 5880042.890755  0.98000  0.0000000  0.00000  0.00100
 20000 1.228314E+03  1.000   100     1 6189989.504268  1.00000  0.0000000  0.00000  0.00100
 20500 1.228314E+03  1.000   100     1 6139446.888830  1.00000  0.0000000  0.00000  0.00100
 21000 1.228314E+03  1.000   100     1 6242024.960741  1.00000  0.0000000  0.00000  0.00100
 21500 1.228314E+03  1.000   100     1 6868067.359059  1.00000  0.0000000  0.00000  0.00100
 22000 1.228314E+03  1.000   100     1 6942503.377406  1.00000  0.0000000  0.00000  0.00100
 22500 1.228314E+03  1.000   100     2 6854561.375390  0.99000  0.0000000  0.00000  0.00100
 23000 1.228314E+03  1.000   100     1 6970411.218926  1.00000  0.0000000  0.00000  0.00100
 23500 1.228314E+03  1.000   100     4 6915337.388304  0.81000  0.0000000  0.00000  0.00100
 24000 1.228314E+03  1.000   100     3 6762321.839025  0.97000  0.0000000  0.00000  0.00100
