     0 0.000000E+00  1.00000  0.00000
     0 2.021126E+02  1.00000  0.00000
  1000 1.228196E+03  1.00000  0.00000
  1250 1.228229E+03  1.00000  0.00000
  1500 1.228253E+03  1.00000  0.00000
  1750 1.228275E+03  1.00000  0.00000
  2000 1.228296E+03  1.00000  0.00000
  2250 1.228307E+03  1.00000  0.00000
  2500 1.228310E+03  1.00000  0.00000
  2750 1.228310E+03  1.00000  0.00000
  3000 1.228310E+03  1.00000  0.00000
  3250 1.228310E+03  1.00000  0.00000
  3500 1.228310E+03  1.00000  0.00000
  3750 1.228311E+03  1.00000  0.00000
  4000 1.228311E+03  1.00000  0.00000
  4250 1.228311E+03  1.00000  0.00000
  4500 1.228311E+03  1.00000  0.00000
  4750 1.228311E+03  1.00000  0.00000
  5000 1.228311E+03  1.00000  0.00000
  5250 1.228311E+03  1.00000  0.00000
  5500 1.228311E+03  1.00000  0.00000
  5750 1.228311E+03  1.00000  0.00000
  6000 1.228311E+03  1.00000  0.00000
  6250 1.228311E+03  1.00000  0.00000
  6500 1.228311E+03  1.00000  0.00000
  6750 1.228311E+03  1.00000  0.00000
  7000 1.228311E+03  1.00000  0.00000
  7250 1.228311E+03  1.00000  0.00000
  7500 1.228311E+03  1.00000  0.00000
  7750 1.228311E+03  1.00000  0.00000
  8000 1.228312E+03  1.00000  0.00000
  8250 1.228312E+03  1.00000  0.00000
  8500 1.228312E+03  1.00000  0.00000
  8750 1.228312E+03  1.00000  0.00000
  9000 1.228312E+03  1.00000  0.00000
  9250 1.228312E+03  1.00000  0.00000
  9500 1.228312E+03  1.00000  0.00000
  9750 1.228312E+03  1.00000  0.00000
 10000 1.228312E+03  1.00000  0.00000
 10500 1.228312E+03  1.00000  0.00000
 11000 1.228312E+03  1.00000  0.00000
 11500 1.228312E+03  1.00000  0.00000
 12000 1.228312E+03  1.00000  0.00000
 12500 1.228312E+03  1.00000  0.00000
 13000 1.228312E+03  1.00000  0.00000
 13500 1.228313E+03  1.00000  0.00000
 14000 1.228313E+03  1.00000  0.00000
 14500 1.228313E+03  1.00000  0.00000
 15000 1.228313E+03  1.00000  0.00000
 15500 1.228313E+03  1.00000  0.00000
 16000 1.228313E+03  1.00000  0.00000
 16500 1.228313E+03  1.00000  0.00000
 17000 1.228313E+03  1.00000  0.00000
 17500 1.228313E+03  1.00000  0.00000
 18000 1.228313E+03  1.00000  0.00000
 18500 1.228313E+03  1.00000  0.00000
 19000 1.228314E+03  1.00000  0.00000
 19500 1.228314E+03  1.00000  0.00000
