0 0.000000E+00 5.831198E+00 5.971289E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 6.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.444441E-01 4.444441E-01
0 1.875324E+02 5.831198E+00 5.971289E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 6.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.444441E-01 4.444441E-01
1000 4.942166E+03 5.522759E+00 5.642178E+00 1.851851E-01 2.962966E-01 3.703703E-01 4.074073E-01 -1.000000E+00 0.000000E+00 5.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.074073E-01 4.444441E-01
1250 4.952507E+03 5.516413E+00 5.510159E+00 2.222220E-01 2.592596E-01 3.333335E-01 3.703703E-01 -1.000000E+00 0.000000E+00 5.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.074073E-01 4.444441E-01
1500 4.958964E+03 5.401979E+00 5.560893E+00 2.222220E-01 2.955558E-01 2.962966E-01 3.711110E-01 -1.380000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -6.380000E+00 -5.000000E+00 4.214813E-01 4.074073E-01
1750 4.964501E+03 5.364817E+00 5.511461E+00 2.222220E-01 2.825929E-01 2.962966E-01 3.562963E-01 -2.380000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -7.380000E+00 -5.000000E+00 4.585181E-01 4.074073E-01
2000 4.969312E+03 5.331521E+00 5.429410E+00 2.222220E-01 2.592596E-01 2.962966E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 4.074073E-01
2250 4.974092E+03 5.334236E+00 5.429410E+00 2.222220E-01 2.592596E-01 2.962966E-01 3.333335E-01 -3.100000E+00 1.000000E+00 4.900000E+00 6.000000E+00 -8.000000E+00 -5.000000E+00 4.777772E-01 4.074073E-01
2500 4.978859E+03 5.311243E+00 5.375840E+00 2.229628E-01 2.248147E-01 2.962966E-01 3.333335E-01 -2.960000E+00 1.000000E+00 5.010000E+00 6.000000E+00 -7.970000E+00 -5.000000E+00 4.807402E-01 4.074073E-01
2750 4.983141E+03 5.308799E+00 5.371798E+00 2.222220E-01 2.222220E-01 2.962966E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 4.074073E-01
3000 4.987355E+03 5.308799E+00 5.372736E+00 2.222220E-01 2.222220E-01 2.962966E-01 3.333335E-01 -3.000000E+00 1.170000E+00 5.000000E+00 6.170000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 4.137035E-01
3250 4.991599E+03 5.315676E+00 5.371779E+00 2.237035E-01 2.222220E-01 2.977781E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 4.074073E-01
3500 4.995886E+03 5.305620E+00 5.371798E+00 2.237035E-01 2.222220E-01 2.948151E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 4.074073E-01
3750 5.000190E+03 5.308799E+00 5.371798E+00 2.222220E-01 2.222220E-01 2.962966E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 4.074073E-01
4000 5.004401E+03 5.291908E+00 5.398562E+00 2.222220E-01 2.592596E-01 2.962966E-01 2.962966E-01 -4.000000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -9.000000E+00 -5.000000E+00 5.185192E-01 4.074073E-01
4250 5.008363E+03 5.291908E+00 5.398779E+00 2.222220E-01 2.596300E-01 2.962966E-01 2.962966E-01 -4.000000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -9.000000E+00 -5.000000E+00 5.185192E-01 4.074073E-01
4500 5.012320E+03 5.291908E+00 5.398592E+00 2.222220E-01 2.592596E-01 2.962966E-01 2.962966E-01 -4.000000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -9.000000E+00 -5.000000E+00 5.185192E-01 4.074073E-01
4750 5.016330E+03 5.291908E+00 5.398592E+00 2.222220E-01 2.592596E-01 2.962966E-01 2.962966E-01 -4.000000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -9.000000E+00 -5.000000E+00 5.185192E-01 4.074073E-01
5000 5.020268E+03 5.291908E+00 5.398592E+00 2.222220E-01 2.592596E-01 2.962966E-01 2.962966E-01 -4.000000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -9.000000E+00 -5.000000E+00 5.185192E-01 4.074073E-01
5250 5.024239E+03 5.291908E+00 5.398592E+00 2.222220E-01 2.592596E-01 2.962966E-01 2.962966E-01 -4.000000E+00 1.000000E+00 5.000000E+00 6.000000E+00 -9.000000E+00 -5.000000E+00 5.185192E-01 4.074073E-01
5500 5.028178E+03 5.346693E+00 5.457064E+00 2.592596E-01 2.562965E-01 2.962966E-01 2.992595E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
5750 5.032082E+03 5.343650E+00 5.450706E+00 2.592596E-01 2.592596E-01 2.962966E-01 2.962966E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
6000 5.035994E+03 5.343454E+00 5.450706E+00 2.592596E-01 2.592596E-01 2.962966E-01 2.962966E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
6250 5.039914E+03 5.343650E+00 5.450706E+00 2.592596E-01 2.592596E-01 2.962966E-01 2.962966E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
6500 5.043782E+03 5.342338E+00 5.450438E+00 2.592596E-01 2.588892E-01 2.959262E-01 2.966669E-01 -3.010000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.010000E+00 -5.000000E+00 4.818513E-01 3.703703E-01
6750 5.047666E+03 5.356345E+00 5.450706E+00 2.592596E-01 2.592596E-01 2.962966E-01 2.962966E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
7000 5.051698E+03 5.381681E+00 5.450706E+00 2.592596E-01 2.592596E-01 2.962966E-01 2.962966E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
7250 5.055711E+03 5.381681E+00 5.450706E+00 2.592596E-01 2.592596E-01 2.962966E-01 2.962966E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
7500 5.059737E+03 5.381681E+00 5.450706E+00 2.592596E-01 2.592596E-01 2.962966E-01 2.962966E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
7750 5.063805E+03 5.383362E+00 5.441920E+00 2.625929E-01 2.592596E-01 2.962966E-01 2.929633E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
8000 5.067928E+03 5.385518E+00 5.450612E+00 2.592596E-01 2.592596E-01 2.962966E-01 2.962966E-01 -2.800000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -7.800000E+00 -5.000000E+00 4.740735E-01 3.703703E-01
8250 5.071993E+03 5.382142E+00 5.450706E+00 2.592596E-01 2.592596E-01 2.962966E-01 2.962966E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
8500 5.075825E+03 5.328142E+00 5.470637E+00 2.274073E-01 2.596300E-01 2.962966E-01 2.962966E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
8750 5.079601E+03 5.325809E+00 5.470047E+00 2.222220E-01 2.588892E-01 2.962966E-01 2.962966E-01 -3.010000E+00 0.000000E+00 4.990000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.811105E-01 3.703703E-01
9000 5.083426E+03 5.325538E+00 5.470298E+00 2.222220E-01 2.592596E-01 2.962966E-01 2.962966E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
9250 5.087249E+03 5.325708E+00 5.467021E+00 2.222220E-01 2.585188E-01 2.962966E-01 2.962966E-01 -2.980000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -7.980000E+00 -5.000000E+00 4.807402E-01 3.703703E-01
9500 5.091098E+03 5.325538E+00 5.470298E+00 2.222220E-01 2.592596E-01 2.962966E-01 2.962966E-01 -3.000000E+00 0.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -5.000000E+00 4.814809E-01 3.703703E-01
9750 5.094813E+03 5.228424E+00 5.486661E+00 2.225924E-01 2.592596E-01 2.592596E-01 2.962966E-01 -2.990000E+00 1.010000E+00 5.000000E+00 5.010000E+00 -7.990000E+00 -4.000000E+00 4.811105E-01 3.337039E-01
10000 5.098517E+03 5.227907E+00 5.487182E+00 2.222220E-01 2.592596E-01 2.592596E-01 2.962966E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
10500 5.105975E+03 5.227907E+00 5.566651E+00 2.222220E-01 2.222220E-01 2.592596E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
11000 5.112830E+03 5.227907E+00 5.566651E+00 2.222220E-01 2.222220E-01 2.592596E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
11500 5.119773E+03 5.232964E+00 5.564122E+00 2.222220E-01 2.222220E-01 2.592596E-01 3.333335E-01 -2.840000E+00 1.180000E+00 4.990000E+00 5.180000E+00 -7.830000E+00 -4.000000E+00 4.748143E-01 3.400002E-01
12000 5.126691E+03 5.227907E+00 5.566660E+00 2.222220E-01 2.222220E-01 2.592596E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
12500 5.133598E+03 5.227907E+00 5.566651E+00 2.222220E-01 2.222220E-01 2.592596E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
13000 5.140507E+03 5.225536E+00 5.560203E+00 2.196295E-01 2.222220E-01 2.592596E-01 3.307409E-01 -3.000000E+00 1.070000E+00 5.000000E+00 5.070000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.359261E-01
13500 5.147378E+03 5.227907E+00 5.560861E+00 2.222220E-01 2.107406E-01 2.592596E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
14000 5.153970E+03 5.227907E+00 5.547974E+00 2.222220E-01 1.851851E-01 2.592596E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
14500 5.160570E+03 5.229605E+00 5.528652E+00 2.225924E-01 1.851851E-01 2.596300E-01 3.333335E-01 -3.010000E+00 1.010000E+00 4.990000E+00 5.000000E+00 -8.000000E+00 -3.990000E+00 4.811105E-01 3.329631E-01
15000 5.167181E+03 5.227907E+00 5.528382E+00 2.222220E-01 1.851851E-01 2.592596E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
15500 5.173747E+03 5.267646E+00 5.528382E+00 2.222220E-01 1.851851E-01 2.592596E-01 3.333335E-01 -2.260000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -7.260000E+00 -4.000000E+00 4.540737E-01 3.333335E-01
16000 5.180328E+03 5.227907E+00 5.528382E+00 2.222220E-01 1.851851E-01 2.592596E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
16500 5.186985E+03 5.227907E+00 5.528382E+00 2.222220E-01 1.851851E-01 2.592596E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
17000 5.193549E+03 5.200045E+00 5.474380E+00 1.851851E-01 1.851851E-01 2.592596E-01 3.218521E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
17500 5.200042E+03 5.200045E+00 5.504644E+00 1.851851E-01 1.851851E-01 2.592596E-01 3.333335E-01 -3.000000E+00 1.000000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -4.000000E+00 4.814809E-01 3.333335E-01
18000 5.206575E+03 5.201108E+00 5.506793E+00 1.851851E-01 1.851851E-01 2.592596E-01 3.333335E-01 -2.960000E+00 1.040000E+00 5.000000E+00 5.000000E+00 -7.960000E+00 -3.960000E+00 4.799994E-01 3.318520E-01
18500 5.213069E+03 5.198998E+00 5.505166E+00 1.851851E-01 1.855555E-01 2.588892E-01 3.333335E-01 -3.000000E+00 1.010000E+00 5.000000E+00 5.000000E+00 -8.000000E+00 -3.990000E+00 4.814809E-01 3.329631E-01
19000 5.219529E+03 5.221651E+00 5.484848E+00 2.222220E-01 1.851851E-01 2.603707E-01 3.333335E-01 -3.000000E+00 3.000000E+00 5.000000E+00 6.000000E+00 -8.000000E+00 -3.000000E+00 4.814809E-01 3.333335E-01
19500 5.225819E+03 5.218721E+00 5.485596E+00 2.222220E-01 1.851851E-01 2.592596E-01 3.333335E-01 -3.000000E+00 3.000000E+00 5.000000E+00 6.000000E+00 -8.000000E+00 -3.000000E+00 4.814809E-01 3.333335E-01
20000 5.232096E+03 5.218721E+00 5.485596E+00 2.222220E-01 1.851851E-01 2.592596E-01 3.333335E-01 -3.000000E+00 3.000000E+00 5.000000E+00 6.000000E+00 -8.000000E+00 -3.000000E+00 4.814809E-01 3.333335E-01
20500 5.238509E+03 5.218721E+00 5.484621E+00 2.222220E-01 1.851851E-01 2.592596E-01 3.329631E-01 -3.000000E+00 3.000000E+00 5.000000E+00 6.000000E+00 -8.000000E+00 -3.000000E+00 4.814809E-01 3.333335E-01
21000 5.244715E+03 5.184847E+00 5.486057E+00 1.851851E-01 1.851851E-01 2.592596E-01 3.333335E-01 -3.000000E+00 3.000000E+00 5.000000E+00 6.000000E+00 -8.000000E+00 -3.000000E+00 4.814809E-01 3.333335E-01
21500 5.250981E+03 5.145273E+00 5.481890E+00 2.162961E-01 1.851851E-01 2.370370E-01 3.333335E-01 -3.080000E+00 3.080000E+00 5.000000E+00 6.080000E+00 -8.080000E+00 -3.000000E+00 4.844439E-01 3.362965E-01
22000 5.257135E+03 5.078223E+00 5.489587E+00 2.222220E-01 1.851851E-01 2.222220E-01 3.333335E-01 -2.000000E+00 2.870000E+00 6.000000E+00 5.870000E+00 -8.000000E+00 -3.000000E+00 5.185192E-01 3.285187E-01
22500 5.263170E+03 5.078223E+00 5.486057E+00 2.222220E-01 1.851851E-01 2.222220E-01 3.333335E-01 -2.000000E+00 3.000000E+00 6.000000E+00 6.000000E+00 -8.000000E+00 -3.000000E+00 5.185192E-01 3.333335E-01
23000 5.269213E+03 5.078223E+00 5.483706E+00 2.222220E-01 1.851851E-01 2.222220E-01 3.333335E-01 -2.000000E+00 3.000000E+00 6.000000E+00 6.000000E+00 -8.000000E+00 -3.000000E+00 5.185192E-01 3.333335E-01
23500 5.275347E+03 5.078697E+00 5.508790E+00 2.222220E-01 1.851851E-01 2.222220E-01 3.333335E-01 -2.000000E+00 3.000000E+00 6.000000E+00 6.000000E+00 -8.000000E+00 -3.000000E+00 5.185192E-01 3.333335E-01
