     0 0.000000E+00  1.00000  0.00000
     0 1.875324E+02  1.00000  0.00000
  1000 4.942166E+03  1.00000  0.00000
  1250 4.952507E+03  1.00000  0.00000
  1500 4.958964E+03  1.00000  0.00000
  1750 4.964501E+03  1.00000  0.00000
  2000 4.969312E+03  1.00000  0.00000
  2250 4.974092E+03  1.00000  0.00000
  2500 4.978859E+03  1.00000  0.00000
  2750 4.983141E+03  1.00000  0.00000
  3000 4.987355E+03  1.00000  0.00000
  3250 4.991599E+03  1.00000  0.00000
  3500 4.995886E+03  1.00000  0.00000
  3750 5.000190E+03  1.00000  0.00000
  4000 5.004401E+03  1.00000  0.00000
  4250 5.008363E+03  1.00000  0.00000
  4500 5.012320E+03  1.00000  0.00000
  4750 5.016330E+03  1.00000  0.00000
  5000 5.020268E+03  1.00000  0.00000
  5250 5.024239E+03  1.00000  0.00000
  5500 5.028178E+03  1.00000  0.00000
  5750 5.032082E+03  1.00000  0.00000
  6000 5.035994E+03  1.00000  0.00000
  6250 5.039914E+03  1.00000  0.00000
  6500 5.043782E+03  1.00000  0.00000
  6750 5.047666E+03  1.00000  0.00000
  7000 5.051698E+03  1.00000  0.00000
  7250 5.055711E+03  1.00000  0.00000
  7500 5.059737E+03  1.00000  0.00000
  7750 5.063805E+03  1.00000  0.00000
  8000 5.067928E+03  1.00000  0.00000
  8250 5.071993E+03  1.00000  0.00000
  8500 5.075825E+03  1.00000  0.00000
  8750 5.079601E+03  1.00000  0.00000
  9000 5.083426E+03  1.00000  0.00000
  9250 5.087249E+03  1.00000  0.00000
  9500 5.091098E+03  1.00000  0.00000
  9750 5.094813E+03  1.00000  0.00000
 10000 5.098517E+03  1.00000  0.00000
 10500 5.105975E+03  1.00000  0.00000
 11000 5.112830E+03  1.00000  0.00000
 11500 5.119773E+03  1.00000  0.00000
 12000 5.126691E+03  1.00000  0.00000
 12500 5.133598E+03  1.00000  0.00000
 13000 5.140507E+03  1.00000  0.00000
 13500 5.147378E+03  1.00000  0.00000
 14000 5.153970E+03  1.00000  0.00000
 14500 5.160570E+03  1.00000  0.00000
 15000 5.167181E+03  1.00000  0.00000
 15500 5.173747E+03  1.00000  0.00000
 16000 5.180328E+03  1.00000  0.00000
