0 0.000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
0 1.875324E+02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1000 4.942166E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1250 4.952507E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1500 4.958964E+03 2.4594967630E-02 3.6310775785E-03 1.4113022604E-02
1750 4.964501E+03 2.6669098216E-02 2.6669098216E-02 2.6669098216E-02
2000 4.969312E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2250 4.974092E+03 1.2040111229E-02 0.0000000000E+00 6.0200556147E-03
2500 4.978859E+03 1.5099242841E-02 1.3025112256E-02 1.4062177549E-02
2750 4.983141E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
3000 4.987355E+03 0.0000000000E+00 1.6884675070E-02 8.4423375350E-03
3250 4.991599E+03 6.2201545415E-03 6.2201545415E-03 6.2201545415E-03
3500 4.995886E+03 6.2201545415E-03 0.0000000000E+00 3.1100772708E-03
3750 5.000190E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
4000 5.004401E+03 0.0000000000E+00 4.9904496851E-03 2.4952248425E-03
4250 5.008363E+03 0.0000000000E+00 2.0741305859E-03 1.0370652930E-03
4500 5.012320E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
4750 5.016330E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
5000 5.020268E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
5250 5.024239E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
5500 5.028178E+03 1.0324791184E-02 1.0324791184E-02 1.0324791184E-02
5750 5.032082E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
6000 5.035994E+03 2.0741305859E-03 0.0000000000E+00 1.0370652930E-03
6250 5.039914E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
6500 5.043782E+03 2.0741305859E-03 2.0741305859E-03 2.0741305859E-03
6750 5.047666E+03 4.6417750727E-02 0.0000000000E+00 2.3208875364E-02
7000 5.051698E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
7250 5.055711E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
7500 5.059737E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
7750 5.063805E+03 1.1205103604E-02 1.1205103604E-02 1.1205103604E-02
8000 5.067928E+03 1.8533422770E-02 1.8533422770E-02 1.8533422770E-02
8250 5.071993E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
8500 5.075825E+03 1.7072777781E-02 2.0741305859E-03 9.5734541836E-03
8750 5.079601E+03 2.0741305859E-03 2.0741305859E-03 2.0741305859E-03
9000 5.083426E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
9250 5.087249E+03 3.6310775785E-03 3.6310775785E-03 3.6310775785E-03
9500 5.091098E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
9750 5.094813E+03 2.0741305859E-03 2.0741305859E-03 2.0741305859E-03
10000 5.098517E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
10500 5.105975E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
11000 5.112830E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
11500 5.119773E+03 1.9533148397E-02 1.9533148397E-02 1.9533148397E-02
12000 5.126691E+03 0.0000000000E+00 3.6310775785E-03 1.8155387892E-03
12500 5.133598E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
13000 5.140507E+03 9.3940346771E-03 9.3940346771E-03 9.3940346771E-03
13500 5.147378E+03 0.0000000000E+00 2.2929654287E-02 1.1464827143E-02
