0 0.000000E+00 1.000000E-01 1.000000E-01 6.786954E-04 1.101891E-02 9.9753004313E-01 9.9995416403E-01 5.831198E+00 5.971289E+00
0 1.875324E+02 9.979643E-02 1.002232E-01 6.776699E-04 1.103723E-02 9.9753004313E-01 9.9995416403E-01 5.831198E+00 5.971289E+00
1000 4.942166E+03 1.458593E-01 1.610503E-01 8.260879E-02 8.155372E-02 8.0121368170E-01 9.3064188957E-01 5.522759E+00 5.642178E+00
1250 4.952507E+03 1.458096E-01 1.535772E-01 9.126817E-02 1.249292E-01 8.5163605213E-01 9.2567384243E-01 5.516413E+00 5.510159E+00
1500 4.958964E+03 1.445504E-01 1.605496E-01 1.175848E-01 1.228061E-01 8.4454727173E-01 8.6225461960E-01 5.401979E+00 5.560893E+00
1750 4.964501E+03 1.452280E-01 1.601155E-01 1.240468E-01 1.266631E-01 9.1563248634E-01 8.4371751547E-01 5.364817E+00 5.511461E+00
2000 4.969312E+03 1.469647E-01 1.565037E-01 1.334674E-01 1.306528E-01 9.3261027336E-01 8.1435418129E-01 5.331521E+00 5.429410E+00
2250 4.974092E+03 1.476410E-01 1.598350E-01 1.339162E-01 1.331018E-01 9.2698115110E-01 8.1435418129E-01 5.334236E+00 5.429410E+00
2500 4.978859E+03 1.404351E-01 1.578358E-01 1.285066E-01 1.446395E-01 9.2745614052E-01 8.3160430193E-01 5.311243E+00 5.375840E+00
2750 4.983141E+03 1.357258E-01 1.711007E-01 1.240550E-01 1.576558E-01 9.2992663383E-01 8.3268761635E-01 5.308799E+00 5.371798E+00
3000 4.987355E+03 1.347606E-01 1.691657E-01 1.231661E-01 1.560241E-01 9.2992663383E-01 8.1195586920E-01 5.308799E+00 5.372736E+00
3250 4.991599E+03 1.360811E-01 1.722897E-01 1.227440E-01 1.583370E-01 9.2802429199E-01 8.3241289854E-01 5.315676E+00 5.371779E+00
3500 4.995886E+03 1.297431E-01 1.731063E-01 1.187515E-01 1.596915E-01 9.2756783962E-01 8.3268761635E-01 5.305620E+00 5.371798E+00
3750 5.000190E+03 1.419922E-01 1.654737E-01 1.297574E-01 1.524101E-01 9.2992663383E-01 8.3268761635E-01 5.308799E+00 5.371798E+00
4000 5.004401E+03 1.516285E-01 1.657877E-01 1.375850E-01 1.517233E-01 8.7424463034E-01 9.5777410269E-01 5.291908E+00 5.398562E+00
4250 5.008363E+03 1.508953E-01 1.529787E-01 1.374301E-01 1.404061E-01 8.7424463034E-01 9.5801460743E-01 5.291908E+00 5.398779E+00
4500 5.012320E+03 1.530697E-01 1.533612E-01 1.393197E-01 1.406763E-01 8.7424463034E-01 9.5796442032E-01 5.291908E+00 5.398592E+00
4750 5.016330E+03 1.602116E-01 1.437325E-01 1.459234E-01 1.318659E-01 8.7424463034E-01 9.5796442032E-01 5.291908E+00 5.398592E+00
5000 5.020268E+03 1.567606E-01 1.542821E-01 1.424826E-01 1.413499E-01 8.7424463034E-01 9.5796442032E-01 5.291908E+00 5.398592E+00
5250 5.024239E+03 1.567074E-01 1.547403E-01 1.424414E-01 1.417530E-01 8.7424463034E-01 9.5796442032E-01 5.291908E+00 5.398592E+00
5500 5.028178E+03 1.494449E-01 1.550509E-01 1.346747E-01 1.363723E-01 9.5367586613E-01 9.3800389767E-01 5.346693E+00 5.457064E+00
5750 5.032082E+03 1.494988E-01 1.577572E-01 1.347778E-01 1.387345E-01 9.5361346006E-01 9.3317621946E-01 5.343650E+00 5.450706E+00
6000 5.035994E+03 1.559538E-01 1.553953E-01 1.404374E-01 1.365610E-01 9.5361238718E-01 9.3317621946E-01 5.343454E+00 5.450706E+00
6250 5.039914E+03 1.523572E-01 1.551365E-01 1.373362E-01 1.364747E-01 9.5361346006E-01 9.3317621946E-01 5.343650E+00 5.450706E+00
6500 5.043782E+03 1.532086E-01 1.540909E-01 1.381238E-01 1.355912E-01 9.4992125034E-01 9.3158364296E-01 5.342338E+00 5.450438E+00
6750 5.047666E+03 1.520917E-01 1.547886E-01 1.362527E-01 1.361385E-01 9.4974380732E-01 9.3317621946E-01 5.356345E+00 5.450706E+00
7000 5.051698E+03 1.551048E-01 1.529995E-01 1.366741E-01 1.341870E-01 9.4852197170E-01 9.3317621946E-01 5.381681E+00 5.450706E+00
7250 5.055711E+03 1.538358E-01 1.496507E-01 1.357631E-01 1.314920E-01 9.4852197170E-01 9.3317621946E-01 5.381681E+00 5.450706E+00
7500 5.059737E+03 1.532551E-01 1.477337E-01 1.353590E-01 1.299313E-01 9.4852197170E-01 9.3317621946E-01 5.381681E+00 5.450706E+00
7750 5.063805E+03 1.584121E-01 1.518865E-01 1.393717E-01 1.335265E-01 9.4897753000E-01 9.3172472715E-01 5.383362E+00 5.441920E+00
8000 5.067928E+03 1.726546E-01 1.403799E-01 1.515774E-01 1.230852E-01 9.6402937174E-01 9.3175011873E-01 5.385518E+00 5.450612E+00
8250 5.071993E+03 1.637490E-01 1.384863E-01 1.447129E-01 1.217732E-01 9.6348625422E-01 9.3317621946E-01 5.382142E+00 5.450706E+00
8500 5.075825E+03 1.619014E-01 1.447069E-01 1.485150E-01 1.265286E-01 9.7224676609E-01 9.3383741379E-01 5.328142E+00 5.470637E+00
8750 5.079601E+03 1.639716E-01 1.412283E-01 1.507418E-01 1.238767E-01 9.7163939476E-01 9.3394720554E-01 5.325809E+00 5.470047E+00
9000 5.083426E+03 1.650080E-01 1.396919E-01 1.516976E-01 1.225426E-01 9.7194689512E-01 9.3389695883E-01 5.325538E+00 5.470298E+00
9250 5.087249E+03 1.667691E-01 1.457364E-01 1.530442E-01 1.274095E-01 9.7178846598E-01 9.3094527721E-01 5.325708E+00 5.467021E+00
9500 5.091098E+03 1.618477E-01 1.459439E-01 1.486967E-01 1.277126E-01 9.7194689512E-01 9.3389695883E-01 5.325538E+00 5.470298E+00
9750 5.094813E+03 1.611455E-01 1.454812E-01 1.550322E-01 1.312554E-01 9.4939893484E-01 9.0329468250E-01 5.228424E+00 5.486661E+00
10000 5.098517E+03 1.519332E-01 1.498247E-01 1.462097E-01 1.350984E-01 9.4960993528E-01 9.0392297506E-01 5.227907E+00 5.487182E+00
10500 5.105975E+03 1.547581E-01 1.518623E-01 1.482546E-01 1.352421E-01 9.4960993528E-01 9.8910713196E-01 5.227907E+00 5.566651E+00
11000 5.112830E+03 1.564777E-01 1.482922E-01 1.499716E-01 1.322459E-01 9.4960993528E-01 9.8910713196E-01 5.227907E+00 5.566651E+00
11500 5.119773E+03 1.481887E-01 1.591019E-01 1.418499E-01 1.414422E-01 9.4226759672E-01 9.8806244135E-01 5.232964E+00 5.564122E+00
12000 5.126691E+03 1.591202E-01 1.542388E-01 1.523198E-01 1.370530E-01 9.4960993528E-01 9.8912560940E-01 5.227907E+00 5.566660E+00
12500 5.133598E+03 1.477879E-01 1.562341E-01 1.415472E-01 1.390072E-01 9.4960993528E-01 9.8910713196E-01 5.227907E+00 5.566651E+00
13000 5.140507E+03 1.613449E-01 1.582214E-01 1.544084E-01 1.408594E-01 9.4848245382E-01 9.8675137758E-01 5.225536E+00 5.560203E+00
13500 5.147378E+03 1.550099E-01 1.490594E-01 1.485170E-01 1.344073E-01 9.4960993528E-01 9.8986744881E-01 5.227907E+00 5.560861E+00
14000 5.153970E+03 1.528563E-01 1.580565E-01 1.461473E-01 1.457034E-01 9.4960993528E-01 9.9155962467E-01 5.227907E+00 5.547974E+00
14500 5.160570E+03 1.457747E-01 1.583505E-01 1.393120E-01 1.472263E-01 9.4262427092E-01 9.9224108458E-01 5.229605E+00 5.528652E+00
15000 5.167181E+03 1.441162E-01 1.592281E-01 1.380889E-01 1.481295E-01 9.4960993528E-01 9.9231481552E-01 5.227907E+00 5.528382E+00
15500 5.173747E+03 1.477206E-01 1.587502E-01 1.398897E-01 1.467592E-01 9.4557309151E-01 9.9231481552E-01 5.267646E+00 5.528382E+00
16000 5.180328E+03 1.625539E-01 1.476574E-01 1.558382E-01 1.373290E-01 9.4960993528E-01 9.9231481552E-01 5.227907E+00 5.528382E+00
16500 5.186985E+03 1.450906E-01 1.651465E-01 1.388697E-01 1.533732E-01 9.4960993528E-01 9.9231481552E-01 5.227907E+00 5.528382E+00
17000 5.193549E+03 1.428284E-01 1.633446E-01 1.379448E-01 1.548989E-01 9.3941551447E-01 9.8339736462E-01 5.200045E+00 5.474380E+00
17500 5.200042E+03 1.462589E-01 1.578206E-01 1.412414E-01 1.485336E-01 9.3941551447E-01 9.9080651999E-01 5.200045E+00 5.504644E+00
18000 5.206575E+03 1.446804E-01 1.601973E-01 1.396779E-01 1.505761E-01 9.3854820728E-01 9.9040704966E-01 5.201108E+00 5.506793E+00
18500 5.213069E+03 1.436988E-01 1.642940E-01 1.386863E-01 1.544726E-01 9.3934893608E-01 9.8991113901E-01 5.198998E+00 5.505166E+00
19000 5.219529E+03 1.481035E-01 1.599575E-01 1.434606E-01 1.520553E-01 9.5801806450E-01 9.9399316311E-01 5.221651E+00 5.484848E+00
19500 5.225819E+03 1.597839E-01 1.440536E-01 1.550775E-01 1.372401E-01 9.5772027969E-01 9.9410438538E-01 5.218721E+00 5.485596E+00
20000 5.232096E+03 1.615482E-01 1.495509E-01 1.566765E-01 1.422968E-01 9.5772027969E-01 9.9410438538E-01 5.218721E+00 5.485596E+00
20500 5.238509E+03 1.552311E-01 1.552528E-01 1.505428E-01 1.476857E-01 9.5772027969E-01 9.9398827553E-01 5.218721E+00 5.484621E+00
21000 5.244715E+03 1.530708E-01 1.542114E-01 1.490663E-01 1.467353E-01 9.6212244034E-01 9.9438494444E-01 5.184847E+00 5.486057E+00
21500 5.250981E+03 1.504071E-01 1.580588E-01 1.471575E-01 1.509727E-01 9.5739829540E-01 9.9380993843E-01 5.145273E+00 5.481890E+00
22000 5.257135E+03 1.486357E-01 1.585575E-01 1.466732E-01 1.511022E-01 9.6736145020E-01 9.9406158924E-01 5.078223E+00 5.489587E+00
22500 5.263170E+03 1.580260E-01 1.452547E-01 1.560589E-01 1.393740E-01 9.6736145020E-01 9.9438494444E-01 5.078223E+00 5.486057E+00
23000 5.269213E+03 1.598667E-01 1.475579E-01 1.578546E-01 1.417037E-01 9.6736145020E-01 9.9439841509E-01 5.078223E+00 5.483706E+00
23500 5.275347E+03 1.520831E-01 1.509799E-01 1.501378E-01 1.442930E-01 9.7376233339E-01 9.9494415522E-01 5.078697E+00 5.508790E+00
24000 5.281330E+03 1.500008E-01 1.504777E-01 1.480913E-01 1.438434E-01 9.7376233339E-01 9.9494415522E-01 5.078697E+00 5.508790E+00
24500 5.287636E+03 1.600545E-01 1.389619E-01 1.579846E-01 1.356758E-01 9.2501121759E-01 9.8631280661E-01 5.114624E+00 5.424262E+00
25000 5.293908E+03 1.561800E-01 1.457588E-01 1.536176E-01 1.423429E-01 8.9464956522E-01 9.8617517948E-01 5.096864E+00 5.426609E+00
25500 5.300348E+03 1.598601E-01 1.466103E-01 1.587398E-01 1.448794E-01 9.0312594175E-01 9.6696472168E-01 5.027900E+00 5.372159E+00
26000 5.306851E+03 1.586726E-01 1.524176E-01 1.577757E-01 1.506942E-01 8.9228600264E-01 9.6671789885E-01 5.016997E+00 5.372430E+00
26500 5.313403E+03 1.501393E-01 1.568918E-01 1.492934E-01 1.551149E-01 8.9228600264E-01 9.6696472168E-01 5.016997E+00 5.372159E+00
27000 5.319929E+03 1.597648E-01 1.463047E-01 1.590404E-01 1.447434E-01 8.8679766655E-01 9.6696472168E-01 4.991827E+00 5.372159E+00
27500 5.326492E+03 1.651443E-01 1.444507E-01 1.643895E-01 1.428852E-01 8.8560330868E-01 9.6710324287E-01 4.991883E+00 5.373311E+00
28000 5.333169E+03 1.606788E-01 1.396038E-01 1.599721E-01 1.381567E-01 8.8679766655E-01 9.6696472168E-01 4.991827E+00 5.372159E+00
28500 5.339708E+03 1.617737E-01 1.469859E-01 1.610562E-01 1.455435E-01 8.8597321510E-01 9.8043882847E-01 4.968102E+00 5.287630E+00
29000 5.346140E+03 1.624407E-01 1.468112E-01 1.617146E-01 1.453674E-01 8.8605898619E-01 9.8043882847E-01 4.968678E+00 5.287630E+00
29500 5.352603E+03 1.599245E-01 1.480962E-01 1.591935E-01 1.464237E-01 8.8597321510E-01 9.8657232523E-01 4.968102E+00 5.372159E+00
30000 5.358994E+03 1.599804E-01 1.450916E-01 1.592594E-01 1.434756E-01 8.8597321510E-01 9.8657232523E-01 4.968102E+00 5.372159E+00
30500 5.365487E+03 1.671799E-01 1.434222E-01 1.664161E-01 1.417830E-01 8.7741541862E-01 9.8684251308E-01 4.973870E+00 5.372973E+00
31000 5.371995E+03 1.506893E-01 1.578300E-01 1.499739E-01 1.559865E-01 8.7878143787E-01 9.8657232523E-01 4.974113E+00 5.372159E+00
31500 5.378428E+03 1.534196E-01 1.544382E-01 1.526962E-01 1.526567E-01 8.6736100912E-01 9.8727935553E-01 4.984231E+00 5.372619E+00
32000 5.385377E+03 1.600454E-01 1.489561E-01 1.588637E-01 1.443603E-01 8.2674485445E-01 9.8747259378E-01 4.996742E+00 5.430231E+00
32500 5.392401E+03 1.591331E-01 1.403474E-01 1.580197E-01 1.362361E-01 8.7359601259E-01 9.8329788446E-01 4.992710E+00 5.342587E+00
33000 5.399047E+03 1.547538E-01 1.511473E-01 1.536059E-01 1.464492E-01 8.7130409479E-01 9.8297691345E-01 4.998160E+00 5.338619E+00
33500 5.405316E+03 1.541240E-01 1.564256E-01 1.532044E-01 1.516946E-01 9.4242662191E-01 9.8105376959E-01 4.977234E+00 5.377203E+00
34000 5.411554E+03 1.555929E-01 1.504516E-01 1.546915E-01 1.460349E-01 9.4242662191E-01 9.8105376959E-01 4.977234E+00 5.377203E+00
34500 5.417759E+03 1.512576E-01 1.578657E-01 1.503522E-01 1.530851E-01 9.4242662191E-01 9.8118215799E-01 4.977234E+00 5.376716E+00
35000 5.423987E+03 1.582076E-01 1.496232E-01 1.571488E-01 1.443701E-01 9.4267815351E-01 9.6806275845E-01 4.981135E+00 5.382769E+00
35500 5.430186E+03 1.505468E-01 1.554958E-01 1.496564E-01 1.508332E-01 9.4242662191E-01 9.8105376959E-01 4.977234E+00 5.377203E+00
