0 0.000000E+00 1.979324E+00 3.333335E-01 4.444441E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
0 1.875324E+02 1.999117E+00 3.333335E-01 4.444441E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
1000 4.942166E+03 1.728096E+00 2.222220E-01 3.333335E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
1250 4.952507E+03 1.728096E+00 2.222220E-01 3.333335E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
1500 4.958964E+03 1.727633E+00 2.222220E-01 3.333335E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
1750 4.964501E+03 1.677448E+00 1.799999E-01 2.911112E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
2000 4.969312E+03 1.594272E+00 1.111110E-01 2.222220E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
2250 4.974092E+03 1.594272E+00 1.111110E-01 2.222220E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
2500 4.978859E+03 1.540706E+00 7.777778E-03 2.222220E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
2750 4.983141E+03 1.536083E+00 0.000000E+00 2.222220E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
3000 4.987355E+03 1.536082E+00 0.000000E+00 2.222220E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
3250 4.991599E+03 1.536082E+00 0.000000E+00 2.222220E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
3500 4.995886E+03 1.536082E+00 0.000000E+00 2.222220E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
3750 5.000190E+03 1.536082E+00 0.000000E+00 2.222220E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
4000 5.004401E+03 1.562952E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
4250 5.008363E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
4500 5.012320E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
4750 5.016330E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
5000 5.020268E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
5250 5.024239E+03 1.563163E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
5500 5.028178E+03 1.569505E+00 1.022222E-01 1.199999E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
5750 5.032082E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
6000 5.035994E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
6250 5.039914E+03 1.563155E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
6500 5.043782E+03 1.562879E+00 1.099999E-01 1.122221E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
6750 5.047666E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
7000 5.051698E+03 1.563158E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
7250 5.055711E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
7500 5.059737E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
7750 5.063805E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
8000 5.067928E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
8250 5.071993E+03 1.563148E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
8500 5.075825E+03 1.563486E+00 1.122221E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
8750 5.079601E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
9000 5.083426E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
9250 5.087249E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
9500 5.091098E+03 1.563147E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
9750 5.094813E+03 1.562626E+00 1.111110E-01 1.111110E-01 -1.990000E+00 1.010000E+00 -3.000000E+00 4.455552E-01
10000 5.098517E+03 1.563146E+00 1.111110E-01 1.111110E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
10500 5.105975E+03 1.642617E+00 0.000000E+00 2.222220E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
11000 5.112830E+03 1.643419E+00 0.000000E+00 2.222220E-01 -2.000000E+00 1.000000E+00 -3.000000E+00 4.444441E-01
11500 5.119773E+03 1.640894E+00 0.000000E+00 2.222220E-01 -1.820000E+00 1.180000E+00 -3.000000E+00 4.644443E-01
