0 0.000000E+00 5.831198E+00 5.971289E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 6.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.444441E-01 4.444441E-01
0 1.846178E+02 5.831198E+00 5.971289E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 6.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.444441E-01 4.444441E-01
50 7.993729E+03 5.831198E+00 5.971289E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 6.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.444441E-01 4.444441E-01
100 8.499670E+03 5.563742E+00 5.971289E+00 2.222220E-01 3.333335E-01 4.074073E-01 4.814809E-01 1.000000E+00 0.000000E+00 7.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.814809E-01 4.444441E-01
150 8.518640E+03 5.563742E+00 5.939108E+00 2.222220E-01 2.981485E-01 4.074073E-01 4.814809E-01 1.000000E+00 0.000000E+00 7.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.814809E-01 4.444441E-01
200 8.532786E+03 5.563742E+00 5.937414E+00 2.222220E-01 2.962966E-01 4.074073E-01 4.814809E-01 1.000000E+00 0.000000E+00 7.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.814809E-01 4.444441E-01
250 8.546691E+03 5.566888E+00 5.933585E+00 2.233332E-01 2.951855E-01 4.074073E-01 4.803698E-01 1.030000E+00 -2.000000E-02 7.000000E+00 5.980000E+00 -5.970000E+00 -6.000000E+00 4.803698E-01 4.437034E-01
300 8.560231E+03 5.563742E+00 5.937414E+00 2.222220E-01 2.962966E-01 4.074073E-01 4.814809E-01 1.000000E+00 0.000000E+00 7.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.814809E-01 4.444441E-01
350 8.571961E+03 5.583658E+00 5.806211E+00 2.592596E-01 2.962966E-01 4.074073E-01 4.444441E-01 1.000000E+00 -1.000000E+00 7.000000E+00 6.000000E+00 -6.000000E+00 -7.000000E+00 4.814809E-01 4.814809E-01
400 8.578692E+03 5.583658E+00 5.806211E+00 2.592596E-01 2.962966E-01 4.074073E-01 4.444441E-01 1.000000E+00 -1.000000E+00 7.000000E+00 6.000000E+00 -6.000000E+00 -7.000000E+00 4.814809E-01 4.814809E-01
450 8.583082E+03 5.465427E+00 5.806211E+00 2.592596E-01 2.962966E-01 3.703703E-01 4.444441E-01 2.000000E+00 -1.000000E+00 8.000000E+00 6.000000E+00 -6.000000E+00 -7.000000E+00 5.185192E-01 4.814809E-01
500 8.586992E+03 5.467423E+00 5.807254E+00 2.592596E-01 2.962966E-01 3.703703E-01 4.444441E-01 2.000000E+00 -1.020000E+00 8.000000E+00 5.980000E+00 -6.000000E+00 -7.000000E+00 5.185192E-01 4.807402E-01
550 8.590073E+03 5.381282E+00 5.802431E+00 2.585188E-01 2.962966E-01 3.333335E-01 4.437034E-01 2.040000E+00 -1.020000E+00 8.020000E+00 6.000000E+00 -5.980000E+00 -7.020000E+00 5.185192E-01 4.822217E-01
600 8.592704E+03 5.387959E+00 5.779006E+00 2.592596E-01 2.962966E-01 3.333335E-01 4.348145E-01 1.740000E+00 -1.000000E+00 7.740000E+00 6.000000E+00 -6.000000E+00 -7.000000E+00 5.088893E-01 4.814809E-01
650 8.595376E+03 5.380898E+00 5.808113E+00 2.592596E-01 2.962966E-01 3.333335E-01 4.444441E-01 2.000000E+00 -1.000000E+00 8.000000E+00 6.000000E+00 -6.000000E+00 -7.000000E+00 5.185192E-01 4.814809E-01
700 8.597768E+03 5.392553E+00 5.708579E+00 2.592596E-01 2.962966E-01 3.333335E-01 4.074073E-01 2.690000E+00 -1.000000E+00 8.000000E+00 6.000000E+00 -5.310000E+00 -7.000000E+00 4.929627E-01 4.814809E-01
750 8.599678E+03 5.397789E+00 5.708579E+00 2.592596E-01 2.962966E-01 3.333335E-01 4.074073E-01 3.000000E+00 -1.000000E+00 8.000000E+00 6.000000E+00 -5.000000E+00 -7.000000E+00 4.814809E-01 4.814809E-01
800 8.601491E+03 5.291324E+00 5.672740E+00 2.270370E-01 2.788892E-01 3.011114E-01 3.999999E-01 3.670000E+00 -1.000000E+00 8.670000E+00 6.000000E+00 -5.000000E+00 -7.000000E+00 5.062965E-01 4.814809E-01
850 8.603017E+03 5.285744E+00 5.656982E+00 2.222220E-01 2.592596E-01 2.962966E-01 4.074073E-01 4.000000E+00 -1.000000E+00 9.000000E+00 6.000000E+00 -5.000000E+00 -7.000000E+00 5.185192E-01 4.814809E-01
900 8.604530E+03 5.285744E+00 5.656982E+00 2.222220E-01 2.592596E-01 2.962966E-01 4.074073E-01 4.000000E+00 -1.000000E+00 9.000000E+00 6.000000E+00 -5.000000E+00 -7.000000E+00 5.185192E-01 4.814809E-01
950 8.606078E+03 5.285744E+00 5.656982E+00 2.222220E-01 2.592596E-01 2.962966E-01 4.074073E-01 4.000000E+00 -1.000000E+00 9.000000E+00 6.000000E+00 -5.000000E+00 -7.000000E+00 5.185192E-01 4.814809E-01
1000 8.607608E+03 5.285744E+00 5.656982E+00 2.222220E-01 2.592596E-01 2.962966E-01 4.074073E-01 4.000000E+00 -1.000000E+00 9.000000E+00 6.000000E+00 -5.000000E+00 -7.000000E+00 5.185192E-01 4.814809E-01
1050 8.609100E+03 5.288870E+00 5.657701E+00 2.222220E-01 2.592596E-01 2.970373E-01 4.074073E-01 3.980000E+00 -1.020000E+00 8.980000E+00 5.980000E+00 -5.000000E+00 -7.000000E+00 5.177785E-01 4.807402E-01
1100 8.610641E+03 5.285744E+00 5.656982E+00 2.222220E-01 2.592596E-01 2.962966E-01 4.074073E-01 4.000000E+00 -1.000000E+00 9.000000E+00 6.000000E+00 -5.000000E+00 -7.000000E+00 5.185192E-01 4.814809E-01
1150 8.612168E+03 5.285744E+00 5.656982E+00 2.222220E-01 2.592596E-01 2.962966E-01 4.074073E-01 4.000000E+00 -1.000000E+00 9.000000E+00 6.000000E+00 -5.000000E+00 -7.000000E+00 5.185192E-01 4.814809E-01
1200 8.613684E+03 5.285744E+00 5.656982E+00 2.222220E-01 2.592596E-01 2.962966E-01 4.074073E-01 4.000000E+00 -1.000000E+00 9.000000E+00 6.000000E+00 -5.000000E+00 -7.000000E+00 5.185192E-01 4.814809E-01
1250 8.615231E+03 5.285744E+00 5.656982E+00 2.222220E-01 2.592596E-01 2.962966E-01 4.074073E-01 4.000000E+00 -1.000000E+00 9.000000E+00 6.000000E+00 -5.000000E+00 -7.000000E+00 5.185192E-01 4.814809E-01
1300 8.616786E+03 5.294122E+00 5.619619E+00 2.222220E-01 2.511113E-01 2.962966E-01 3.992591E-01 3.960000E+00 -7.800000E-01 8.980000E+00 6.220000E+00 -5.020000E+00 -7.000000E+00 5.185192E-01 4.896293E-01
1350 8.617789E+03 5.322090E+00 5.481292E+00 2.222220E-01 2.222220E-01 2.962966E-01 3.681481E-01 4.000000E+00 0.000000E+00 9.000000E+00 7.000000E+00 -5.000000E+00 -7.000000E+00 5.185192E-01 5.185192E-01
1400 8.618763E+03 5.321852E+00 5.450290E+00 2.222220E-01 2.222220E-01 2.962966E-01 3.562963E-01 4.000000E+00 0.000000E+00 9.000000E+00 7.000000E+00 -5.000000E+00 -7.000000E+00 5.185192E-01 5.185192E-01
