0 0.000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
0 1.846178E+02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
50 7.993729E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
100 8.499670E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
150 8.518640E+03 0.0000000000E+00 7.3524168934E-03 3.6762084467E-03
200 8.532786E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
250 8.546691E+03 8.6215272635E-03 8.6215272635E-03 8.6215272635E-03
300 8.560231E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
350 8.571961E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
400 8.578692E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
450 8.583082E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
500 8.586992E+03 1.0324791184E-02 3.6310775785E-03 6.9779343813E-03
550 8.590073E+03 7.2621551570E-03 7.2621551570E-03 7.2621551570E-03
600 8.592704E+03 2.1224330222E-02 2.1224330222E-02 2.1224330222E-02
650 8.595376E+03 0.0000000000E+00 7.3524168934E-03 3.6762084467E-03
700 8.597768E+03 2.2929654287E-02 4.5859308574E-02 3.4394481430E-02
750 8.599678E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
800 8.601491E+03 4.2021519211E-02 4.2021519211E-02 4.2021519211E-02
850 8.603017E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
900 8.604530E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
950 8.606078E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1000 8.607608E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1050 8.609100E+03 3.6310775785E-03 3.6310775785E-03 3.6310775785E-03
1100 8.610641E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1150 8.612168E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1200 8.613684E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1250 8.615231E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1300 8.616786E+03 2.3146188296E-02 1.9515110718E-02 2.1330649507E-02
1350 8.617789E+03 0.0000000000E+00 8.4062047330E-03 4.2031023665E-03
1400 8.618763E+03 2.0741305859E-03 2.6669098216E-02 1.4371614401E-02
1450 8.619731E+03 0.0000000000E+00 1.9035431191E-02 9.5177155954E-03
1500 8.620713E+03 2.0741305859E-03 0.0000000000E+00 1.0370652930E-03
1550 8.621706E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1600 8.622694E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1650 8.623665E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1700 8.624628E+03 8.6215272635E-03 4.9904496851E-03 6.8059884743E-03
1750 8.625631E+03 1.0324791184E-02 2.0649582368E-02 1.5487186776E-02
1800 8.626655E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1850 8.627658E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1900 8.628666E+03 2.4594967630E-02 2.4594967630E-02 2.4594967630E-02
1950 8.629681E+03 3.6310775785E-03 3.6310775785E-03 3.6310775785E-03
2000 8.630680E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2050 8.631674E+03 0.0000000000E+00 3.6310775785E-03 1.8155387892E-03
2100 8.632661E+03 0.0000000000E+00 2.0741305859E-03 1.0370652930E-03
2150 8.633667E+03 2.2301915476E-02 0.0000000000E+00 1.1150957738E-02
2200 8.634637E+03 2.4405766240E-02 0.0000000000E+00 1.2202883120E-02
2250 8.635618E+03 6.2201545415E-03 1.9054056389E-02 1.2637105465E-02
2300 8.636547E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2350 8.637443E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2400 8.638285E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2450 8.639147E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2500 8.639997E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2550 8.640835E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2600 8.641682E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2650 8.642520E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2700 8.643356E+03 7.3524168934E-03 7.3524168934E-03 7.3524168934E-03
2750 8.644203E+03 6.2201545415E-03 6.2201545415E-03 6.2201545415E-03
2800 8.645064E+03 3.6310775785E-03 3.6310775785E-03 3.6310775785E-03
2850 8.645907E+03 2.0741305859E-03 1.7072777781E-02 9.5734541836E-03
2900 8.646749E+03 0.0000000000E+00 7.3524168934E-03 3.6762084467E-03
2950 8.647579E+03 3.6310775785E-03 3.6310775785E-03 3.6310775785E-03
3000 8.648434E+03 4.9904496851E-03 4.9904496851E-03 4.9904496851E-03
3050 8.649290E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
3100 8.650170E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
3150 8.651027E+03 2.0741305859E-03 0.0000000000E+00 1.0370652930E-03
3200 8.651881E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
3250 8.652689E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
