0 0.000000E+00 1.000000E-01 1.000000E-01 6.786954E-04 1.101891E-02 9.9753004313E-01 9.9995416403E-01 5.831198E+00 5.971289E+00
0 2.789076E+01 1.000000E-01 1.000000E-01 6.786954E-04 1.101891E-02 9.9753004313E-01 9.9995416403E-01 5.831198E+00 5.971289E+00
1000 7.222623E+02 1.444461E-01 1.573748E-01 8.062110E-04 1.423435E-02 9.9752610922E-01 9.9995398521E-01 5.831203E+00 5.970481E+00
1250 7.545360E+02 1.479057E-01 1.497411E-01 4.131003E-03 1.929990E-02 9.7842961550E-01 9.9994122982E-01 5.739081E+00 5.814306E+00
1500 7.747438E+02 1.504358E-01 1.495207E-01 4.175657E-03 1.923854E-02 9.7842961550E-01 9.9994122982E-01 5.739081E+00 5.814306E+00
1750 7.898059E+02 1.577066E-01 1.472459E-01 3.694810E-02 2.549037E-02 8.3051371574E-01 9.9977052212E-01 5.605190E+00 5.735723E+00
2000 7.914013E+02 1.543627E-01 1.543617E-01 4.130066E-02 6.234404E-02 4.8024243116E-01 9.9961203337E-01 5.513238E+00 5.656775E+00
2250 7.927440E+02 1.506683E-01 1.498540E-01 4.072097E-02 6.109300E-02 4.8077383637E-01 9.9964815378E-01 5.512503E+00 5.656789E+00
2500 7.940627E+02 1.528886E-01 1.496591E-01 4.112756E-02 6.119779E-02 4.8078945279E-01 9.9967008829E-01 5.513069E+00 5.656252E+00
2750 7.953725E+02 1.618102E-01 1.499179E-01 4.267499E-02 6.097344E-02 4.8078945279E-01 9.9967008829E-01 5.513069E+00 5.656252E+00
3000 7.966991E+02 1.519051E-01 1.495552E-01 4.095183E-02 6.120486E-02 4.8078945279E-01 9.9967008829E-01 5.513069E+00 5.656252E+00
3250 7.980064E+02 1.526131E-01 1.557490E-01 4.094667E-02 6.299335E-02 4.8191094398E-01 9.9966955185E-01 5.513128E+00 5.656242E+00
3500 7.987179E+02 1.551596E-01 1.539289E-01 7.424790E-02 6.158803E-02 5.9912514687E-01 9.9967008829E-01 5.428555E+00 5.656252E+00
3750 7.993186E+02 1.507480E-01 1.521620E-01 7.270543E-02 6.124915E-02 5.9912514687E-01 9.9967008829E-01 5.428555E+00 5.656252E+00
4000 7.999359E+02 1.418532E-01 1.575224E-01 6.906609E-02 6.323268E-02 5.9912514687E-01 9.9967008829E-01 5.428555E+00 5.656252E+00
4250 8.005451E+02 1.337511E-01 1.672725E-01 6.548498E-02 6.639287E-02 5.9912514687E-01 9.9967008829E-01 5.428555E+00 5.656252E+00
