0 0.000000E+00 6.217574E-06 1.881550E-07 4.056718E+03 0.000000E+00
0 2.789076E+01 6.217574E-06 4.841924E-06 4.056718E+03 0.000000E+00
1000 7.222623E+02 6.271511E-06 1.116572E-05 4.037762E+03 0.000000E+00
1250 7.545360E+02 4.411904E-05 7.799655E-05 5.717032E+02 0.000000E+00
1500 7.747438E+02 4.411904E-05 7.858070E-05 5.717032E+02 0.000000E+00
1750 7.898059E+02 6.245116E-04 7.818700E-04 3.241236E+01 0.000000E+00
2000 7.914013E+02 5.660571E-04 1.227872E-03 1.112056E+01 0.000000E+00
2250 7.927440E+02 5.617561E-04 1.188598E-03 1.109676E+01 0.000000E+00
2500 7.940627E+02 5.650443E-04 1.209660E-03 1.100783E+01 0.000000E+00
2750 7.953725E+02 5.650443E-04 1.250614E-03 1.100783E+01 0.000000E+00
3000 7.966991E+02 5.650443E-04 1.204552E-03 1.100783E+01 0.000000E+00
3250 7.980064E+02 5.657002E-04 1.227146E-03 1.099638E+01 0.000000E+00
3500 7.987179E+02 9.230977E-04 2.738714E-03 6.738077E+00 0.000000E+00
3750 7.993186E+02 9.230977E-04 2.666499E-03 6.738077E+00 0.000000E+00
4000 7.999359E+02 9.230977E-04 2.615375E-03 6.738077E+00 0.000000E+00
4250 8.005451E+02 9.230977E-04 2.602999E-03 6.738077E+00 0.000000E+00
4500 8.011604E+02 9.230977E-04 2.637881E-03 6.738077E+00 0.000000E+00
4750 8.017772E+02 9.230977E-04 2.651797E-03 6.738077E+00 0.000000E+00
5000 8.023924E+02 9.230977E-04 2.602499E-03 6.738077E+00 0.000000E+00
5250 8.030070E+02 9.230977E-04 2.652701E-03 6.738077E+00 0.000000E+00
5500 8.036199E+02 9.230977E-04 2.637989E-03 6.738077E+00 0.000000E+00
5750 8.042335E+02 9.230977E-04 2.649284E-03 6.738077E+00 0.000000E+00
6000 8.048479E+02 9.230977E-04 2.544970E-03 6.738077E+00 0.000000E+00
6250 8.054543E+02 9.230977E-04 2.687305E-03 6.738077E+00 0.000000E+00
6500 8.060640E+02 9.230977E-04 2.719227E-03 6.738077E+00 0.000000E+00
6750 8.066692E+02 9.230977E-04 2.645091E-03 6.738077E+00 0.000000E+00
