     0 0.000000E+00  1.00000  0.00000
     0 2.789076E+01  1.00000  0.00000
  1000 7.222623E+02  1.00000  0.00000
  1250 7.545360E+02  1.00000  0.00000
  1500 7.747438E+02  1.00000  0.00000
  1750 7.898059E+02  1.00000  0.00000
  2000 7.914013E+02  1.00000  0.00000
  2250 7.927440E+02  1.00000  0.00000
  2500 7.940627E+02  1.00000  0.00000
  2750 7.953725E+02  1.00000  0.00000
  3000 7.966991E+02  1.00000  0.00000
  3250 7.980064E+02  1.00000  0.00000
  3500 7.987179E+02  1.00000  0.00000
  3750 7.993186E+02  1.00000  0.00000
  4000 7.999359E+02  1.00000  0.00000
  4250 8.005451E+02  1.00000  0.00000
  4500 8.011604E+02  1.00000  0.00000
  4750 8.017772E+02  1.00000  0.00000
  5000 8.023924E+02  1.00000  0.00000
  5250 8.030070E+02  1.00000  0.00000
  5500 8.036199E+02  1.00000  0.00000
  5750 8.042335E+02  1.00000  0.00000
  6000 8.048479E+02  1.00000  0.00000
  6250 8.054543E+02  1.00000  0.00000
  6500 8.060640E+02  1.00000  0.00000
  6750 8.066692E+02  1.00000  0.00000
  7000 8.072685E+02  1.00000  0.00000
  7250 8.078702E+02  1.00000  0.00000
  7500 8.084741E+02  1.00000  0.00000
  7750 8.090757E+02  1.00000  0.00000
  8000 8.096716E+02  1.00000  0.00000
  8250 8.102725E+02  1.00000  0.00000
  8500 8.108637E+02  1.00000  0.00000
  8750 8.114733E+02  1.00000  0.00000
  9000 8.120654E+02  1.00000  0.00000
  9250 8.126683E+02  1.00000  0.00000
  9500 8.132689E+02  1.00000  0.00000
  9750 8.138695E+02  1.00000  0.00000
 10000 8.144641E+02  1.00000  0.00000
 10500 8.155247E+02  1.00000  0.00000
 11000 8.159591E+02  1.00000  0.00000
 11500 8.163925E+02  1.00000  0.00000
 12000 8.168254E+02  1.00000  0.00000
 12500 8.172539E+02  1.00000  0.00000
 13000 8.176841E+02  1.00000  0.00000
 13500 8.181145E+02  1.00000  0.00000
 14000 8.185398E+02  1.00000  0.00000
 14500 8.189689E+02  1.00000  0.00000
 15000 8.193923E+02  1.00000  0.00000
