0 0.000000E+00 1.547638E+00 1.111110E-01 2.222220E-01 1.000000E+00 4.000000E+00 -3.000000E+00 7.777784E-01
0 1.828592E+02 1.563115E+00 1.111110E-01 2.222220E-01 1.000000E+00 4.000000E+00 -3.000000E+00 7.777784E-01
1000 4.284525E+03 2.062018E+00 1.111110E-01 6.666670E-01 -1.000000E+00 1.000000E+00 -2.000000E+00 3.333335E-01
1250 4.284595E+03 2.062013E+00 1.111110E-01 6.666670E-01 -1.000000E+00 1.000000E+00 -2.000000E+00 3.333335E-01
1500 4.284656E+03 2.062028E+00 1.111110E-01 6.666670E-01 -1.000000E+00 1.000000E+00 -2.000000E+00 3.333335E-01
1750 4.284700E+03 1.904175E+00 1.111110E-01 5.555562E-01 0.000000E+00 2.000000E+00 -2.000000E+00 4.444441E-01
2000 4.284733E+03 1.904157E+00 1.111110E-01 5.555562E-01 0.000000E+00 2.000000E+00 -2.000000E+00 4.444441E-01
2250 4.284765E+03 1.904159E+00 1.111110E-01 5.555562E-01 0.000000E+00 2.000000E+00 -2.000000E+00 4.444441E-01
2500 4.284796E+03 1.932314E+00 2.222220E-01 5.555562E-01 0.000000E+00 2.000000E+00 -2.000000E+00 4.444441E-01
2750 4.284825E+03 1.932302E+00 2.222220E-01 5.555562E-01 0.000000E+00 2.000000E+00 -2.000000E+00 4.444441E-01
3000 4.284854E+03 1.932301E+00 2.222220E-01 5.555562E-01 0.000000E+00 2.000000E+00 -2.000000E+00 4.444441E-01
3250 4.284880E+03 1.959144E+00 2.222220E-01 5.555562E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
3500 4.284904E+03 1.959147E+00 2.222220E-01 5.555562E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
3750 4.284927E+03 1.959147E+00 2.222220E-01 5.555562E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
4000 4.284949E+03 2.063597E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
4250 4.284968E+03 2.064652E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
4500 4.284987E+03 2.064650E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
4750 4.285007E+03 2.065282E+00 3.400002E-01 6.655560E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
5000 4.285026E+03 2.064652E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
5250 4.285045E+03 2.064652E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
5500 4.285065E+03 2.064652E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
5750 4.285085E+03 2.064652E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
6000 4.285105E+03 2.064644E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
6250 4.285125E+03 2.064652E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
6500 4.285145E+03 2.064652E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
6750 4.285165E+03 2.064652E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
7000 4.285184E+03 2.064652E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
7250 4.285204E+03 2.066715E+00 3.377779E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
7500 4.285224E+03 2.065230E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
7750 4.285244E+03 2.064652E+00 3.333335E-01 6.666670E-01 1.000000E+00 2.000000E+00 -1.000000E+00 3.333335E-01
