     0 0.000000E+00  1.00000  0.00000
     0 1.828592E+02  1.00000  0.00000
  1000 4.284525E+03  1.00000  0.00000
  1250 4.284595E+03  1.00000  0.00000
  1500 4.284656E+03  1.00000  0.00000
  1750 4.284700E+03  1.00000  0.00000
  2000 4.284733E+03  1.00000  0.00000
  2250 4.284765E+03  1.00000  0.00000
  2500 4.284796E+03  1.00000  0.00000
  2750 4.284825E+03  1.00000  0.00000
  3000 4.284854E+03  1.00000  0.00000
  3250 4.284880E+03  1.00000  0.00000
  3500 4.284904E+03  1.00000  0.00000
  3750 4.284927E+03  1.00000  0.00000
  4000 4.284949E+03  1.00000  0.00000
  4250 4.284968E+03  1.00000  0.00000
  4500 4.284987E+03  1.00000  0.00000
  4750 4.285007E+03  1.00000  0.00000
  5000 4.285026E+03  1.00000  0.00000
  5250 4.285045E+03  1.00000  0.00000
  5500 4.285065E+03  1.00000  0.00000
  5750 4.285085E+03  1.00000  0.00000
  6000 4.285105E+03  1.00000  0.00000
  6250 4.285125E+03  1.00000  0.00000
  6500 4.285145E+03  1.00000  0.00000
  6750 4.285165E+03  1.00000  0.00000
  7000 4.285184E+03  1.00000  0.00000
  7250 4.285204E+03  1.00000  0.00000
  7500 4.285224E+03  1.00000  0.00000
  7750 4.285244E+03  1.00000  0.00000
  8000 4.285263E+03  1.00000  0.00000
  8250 4.285283E+03  1.00000  0.00000
  8500 4.285302E+03  1.00000  0.00000
  8750 4.285322E+03  1.00000  0.00000
  9000 4.285341E+03  1.00000  0.00000
  9250 4.285360E+03  1.00000  0.00000
  9500 4.285379E+03  1.00000  0.00000
  9750 4.285398E+03  1.00000  0.00000
 10000 4.285416E+03  1.00000  0.00000
 10500 4.285454E+03  1.00000  0.00000
 11000 4.285491E+03  1.00000  0.00000
 11500 4.285529E+03  1.00000  0.00000
 12000 4.285565E+03  1.00000  0.00000
 12500 4.285601E+03  1.00000  0.00000
 13000 4.285635E+03  1.00000  0.00000
 13500 4.285669E+03  1.00000  0.00000
 14000 4.285702E+03  1.00000  0.00000
 14500 4.285737E+03  1.00000  0.00000
 15000 4.285771E+03  1.00000  0.00000
 15500 4.285805E+03  1.00000  0.00000
 16000 4.285839E+03  1.00000  0.00000
 16500 4.285872E+03  1.00000  0.00000
 17000 4.285905E+03  1.00000  0.00000
 17500 4.285938E+03  1.00000  0.00000
 18000 4.285971E+03  1.00000  0.00000
 18500 4.286004E+03  1.00000  0.00000
 19000 4.286037E+03  1.00000  0.00000
 19500 4.286069E+03  1.00000  0.00000
 20000 4.286100E+03  1.00000  0.00000
 20500 4.286131E+03  1.00000  0.00000
 21000 4.286163E+03  1.00000  0.00000
 21500 4.286194E+03  1.00000  0.00000
 22000 4.286227E+03  1.00000  0.00000
 22500 4.286256E+03  1.00000  0.00000
 23000 4.286285E+03  1.00000  0.00000
 23500 4.286314E+03  1.00000  0.00000
 24000 4.286342E+03  1.00000  0.00000
 24500 4.286371E+03  1.00000  0.00000
 25000 4.286399E+03  1.00000  0.00000
 25500 4.286427E+03  1.00000  0.00000
 26000 4.286456E+03  1.00000  0.00000
 26500 4.286485E+03  1.00000  0.00000
 27000 4.286514E+03  1.00000  0.00000
 27500 4.286543E+03  1.00000  0.00000
 28000 4.286572E+03  1.00000  0.00000
 28500 4.286601E+03  1.00000  0.00000
 29000 4.286631E+03  1.00000  0.00000
 29500 4.286661E+03  1.00000  0.00000
 30000 4.286691E+03  1.00000  0.00000
 30500 4.286721E+03  1.00000  0.00000
 31000 4.286751E+03  1.00000  0.00000
 31500 4.286782E+03  1.00000  0.00000
 32000 4.286812E+03  1.00000  0.00000
 32500 4.286843E+03  1.00000  0.00000
 33000 4.286873E+03  1.00000  0.00000
