0 0.000000E+00 6.217574E-06 1.881550E-07 4.056718E+03 0.000000E+00
0 1.828592E+02 6.217574E-06 1.877050E-07 4.056718E+03 0.000000E+00
1000 4.284525E+03 5.515011E-01 2.041623E-02 3.733542E+03 0.000000E+00
1250 4.284595E+03 5.503758E-01 2.468040E-02 3.741176E+03 0.000000E+00
1500 4.284656E+03 6.344145E-01 3.333439E-02 3.245593E+03 0.000000E+00
1750 4.284700E+03 7.894064E-01 4.650117E-02 8.769702E+02 0.000000E+00
2000 4.284733E+03 7.907047E-01 4.989461E-02 1.007124E+03 0.000000E+00
2250 4.284765E+03 7.915624E-01 4.916656E-02 1.006010E+03 0.000000E+00
2500 4.284796E+03 8.253086E-01 5.524146E-02 1.689188E+03 0.000000E+00
2750 4.284825E+03 8.254846E-01 5.559604E-02 1.688820E+03 0.000000E+00
3000 4.284854E+03 8.254846E-01 5.525058E-02 1.688820E+03 0.000000E+00
3250 4.284880E+03 8.496011E-01 6.726670E-02 3.337539E+03 0.000000E+00
3500 4.284904E+03 8.496011E-01 6.919128E-02 3.337539E+03 0.000000E+00
3750 4.284927E+03 8.496011E-01 6.809960E-02 3.337539E+03 0.000000E+00
4000 4.284949E+03 9.132990E-01 8.341850E-02 1.878272E+04 0.000000E+00
4250 4.284968E+03 9.132990E-01 8.195476E-02 1.878272E+04 0.000000E+00
4500 4.284987E+03 9.132990E-01 8.351669E-02 1.878272E+04 0.000000E+00
4750 4.285007E+03 9.111165E-01 8.297922E-02 1.927753E+04 0.000000E+00
5000 4.285026E+03 9.132990E-01 8.332317E-02 1.878272E+04 0.000000E+00
5250 4.285045E+03 9.058203E-01 7.954437E-02 1.893780E+04 0.000000E+00
5500 4.285065E+03 9.058203E-01 7.977556E-02 1.893780E+04 0.000000E+00
5750 4.285085E+03 9.058203E-01 8.040193E-02 1.893780E+04 0.000000E+00
6000 4.285105E+03 9.059479E-01 8.196253E-02 1.893514E+04 0.000000E+00
6250 4.285125E+03 9.058203E-01 8.093360E-02 1.893780E+04 0.000000E+00
6500 4.285145E+03 9.058203E-01 7.936526E-02 1.893780E+04 0.000000E+00
6750 4.285165E+03 9.063402E-01 8.193778E-02 1.892694E+04 0.000000E+00
7000 4.285184E+03 9.063160E-01 8.139664E-02 1.892745E+04 0.000000E+00
7250 4.285204E+03 9.074393E-01 8.061552E-02 2.427901E+04 0.000000E+00
7500 4.285224E+03 9.063589E-01 8.258739E-02 1.942941E+04 0.000000E+00
7750 4.285244E+03 9.063160E-01 7.948393E-02 1.892745E+04 0.000000E+00
8000 4.285263E+03 9.062726E-01 8.177520E-02 1.919963E+04 0.000000E+00
8250 4.285283E+03 9.063160E-01 8.213273E-02 1.892745E+04 0.000000E+00
8500 4.285302E+03 9.063719E-01 8.280639E-02 1.930861E+04 0.000000E+00
8750 4.285322E+03 9.063222E-01 8.268432E-02 1.930967E+04 0.000000E+00
9000 4.285341E+03 9.085999E-01 8.693995E-02 1.926124E+04 0.000000E+00
