0 0.000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
0 1.828592E+02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1000 4.284525E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1250 4.284595E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1500 4.284656E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
1750 4.284700E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2000 4.284733E+03 7.3524168934E-03 7.3524168934E-03 7.3524168934E-03
2250 4.284765E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
2500 4.284796E+03 0.0000000000E+00 2.0741305859E-03 1.0370652930E-03
2750 4.284825E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
3000 4.284854E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
3250 4.284880E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
3500 4.284904E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
3750 4.284927E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
4000 4.284949E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
4250 4.284968E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
4500 4.284987E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
4750 4.285007E+03 1.1468165263E-02 1.1468165263E-02 1.1468165263E-02
5000 4.285026E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
5250 4.285045E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
5500 4.285065E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
5750 4.285085E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
6000 4.285105E+03 0.0000000000E+00 6.2201545415E-03 3.1100772708E-03
6250 4.285125E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
6500 4.285145E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
6750 4.285165E+03 2.0741305859E-03 2.0741305859E-03 2.0741305859E-03
7000 4.285184E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
7250 4.285204E+03 1.5614189219E-02 1.5614189219E-02 1.5614189219E-02
7500 4.285224E+03 2.0741305859E-03 2.0741305859E-03 2.0741305859E-03
7750 4.285244E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
8000 4.285263E+03 0.0000000000E+00 4.9904496851E-03 2.4952248425E-03
8250 4.285283E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
8500 4.285302E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
8750 4.285322E+03 0.0000000000E+00 2.0741305859E-03 1.0370652930E-03
9000 4.285341E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
9250 4.285360E+03 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
9500 4.285379E+03 2.0741305859E-03 2.0741305859E-03 2.0741305859E-03
