     0 0.000000E+00  1.000   100     1  0.005000  1.00000  0.0000000  0.00000  0.00100
     0 1.828592E+02  1.000   100     1  0.004960  1.00000  0.0000000  0.00000  0.00100
  1000 4.284525E+03  1.000   100     1 3181.646539  1.00000  0.0000000  0.00000  0.00100
  1250 4.284595E+03  1.000   100     1 3768.511356  1.00000  0.0000000  0.00000  0.00100
  1500 4.284656E+03  1.000   100     1 5159.119092  1.00000  0.0000000  0.00000  0.00100
  1750 4.284700E+03  1.000   100     1 7350.300965  1.00000  0.0000000  0.00000  0.00100
  2000 4.284733E+03  1.000   100     2 7741.828125  0.95000  0.0000000  0.00000  0.00100
  2250 4.284765E+03  1.000   100     1 7624.285983  1.00000  0.0000000  0.00000  0.00100
  2500 4.284796E+03  1.000   100     2 8707.702592  0.99000  0.0000000  0.00000  0.00100
  2750 4.284825E+03  1.000   100     1 8712.749123  1.00000  0.0000000  0.00000  0.00100
  3000 4.284854E+03  1.000   100     1 8676.551417  1.00000  0.0000000  0.00000  0.00100
  3250 4.284880E+03  1.000   100     1 10544.951156  1.00000  0.0000000  0.00000  0.00100
  3500 4.284904E+03  1.000   100     1 10838.115465  1.00000  0.0000000  0.00000  0.00100
  3750 4.284927E+03  1.000   100     1 10733.954913  1.00000  0.0000000  0.00000  0.00100
  4000 4.284949E+03  1.000   100     1 13191.336505  1.00000  0.0000000  0.00000  0.00100
  4250 4.284968E+03  1.000   100     1 12871.202887  1.00000  0.0000000  0.00000  0.00100
  4500 4.284987E+03  1.000   100     1 13067.749156  1.00000  0.0000000  0.00000  0.00100
  4750 4.285007E+03  1.000   100     3 12992.511677  0.92000  0.0000000  0.00000  0.00100
  5000 4.285026E+03  1.000   100     1 13032.211253  1.00000  0.0000000  0.00000  0.00100
  5250 4.285045E+03  1.000   100     1 12459.113126  1.00000  0.0000000  0.00000  0.00100
  5500 4.285065E+03  1.000   100     1 12006.771007  1.00000  0.0000000  0.00000  0.00100
  5750 4.285085E+03  1.000   100     1 12722.868251  1.00000  0.0000000  0.00000  0.00100
  6000 4.285105E+03  1.000   100     2 12630.064258  0.96000  0.0000000  0.00000  0.00100
  6250 4.285125E+03  1.000   100     1 12458.457321  1.00000  0.0000000  0.00000  0.00100
  6500 4.285145E+03  1.000   100     1 12452.536455  1.00000  0.0000000  0.00000  0.00100
  6750 4.285165E+03  1.000   100     2 12940.960204  0.99000  0.0000000  0.00000  0.00100
  7000 4.285184E+03  1.000   100     1 12783.729376  1.00000  0.0000000  0.00000  0.00100
  7250 4.285204E+03  1.000   100     3 12531.478018  0.89000  0.0000000  0.00000  0.00100
  7500 4.285224E+03  1.000   100     2 12880.111338  0.99000  0.0000000  0.00000  0.00100
  7750 4.285244E+03  1.000   100     1 12601.220009  1.00000  0.0000000  0.00000  0.00100
  8000 4.285263E+03  1.000   100     2 12900.064877  0.97000  0.0000000  0.00000  0.00100
  8250 4.285283E+03  1.000   100     1 12816.947260  1.00000  0.0000000  0.00000  0.00100
  8500 4.285302E+03  1.000   100     1 13090.979236  1.00000  0.0000000  0.00000  0.00100
  8750 4.285322E+03  1.000   100     2 13039.516337  0.99000  0.0000000  0.00000  0.00100
  9000 4.285341E+03  1.000   100     1 13413.589351  1.00000  0.0000000  0.00000  0.00100
  9250 4.285360E+03  1.000   100     1 13088.516352  1.00000  0.0000000  0.00000  0.00100
  9500 4.285379E+03  1.000   100     2 13352.983483  0.99000  0.0000000  0.00000  0.00100
  9750 4.285398E+03  1.000   100     2 13214.762260  0.97000  0.0000000  0.00000  0.00100
 10000 4.285416E+03  1.000   100     1 13381.163782  1.00000  0.0000000  0.00000  0.00100
 10500 4.285454E+03  1.000   100     1 13281.540199  1.00000  0.0000000  0.00000  0.00100
 11000 4.285491E+03  1.000   100     1 13190.221607  1.00000  0.0000000  0.00000  0.00100
 11500 4.285529E+03  1.000   100     2 13647.420063  0.82000  0.0000000  0.00000  0.00100
 12000 4.285565E+03  1.000   100     1 13926.109743  1.00000  0.0000000  0.00000  0.00100
 12500 4.285601E+03  1.000   100     2 15086.739928  0.78000  0.0000000  0.00000  0.00100
 13000 4.285635E+03  1.000   100     2 14198.412923  0.95000  0.0000000  0.00000  0.00100
 13500 4.285669E+03  1.000   100     1 15010.769656  1.00000  0.0000000  0.00000  0.00100
 14000 4.285702E+03  1.000   100     2 14706.114902  0.92000  0.0000000  0.00000  0.00100
 14500 4.285737E+03  1.000   100     2 14595.379206  0.99000  0.0000000  0.00000  0.00100
 15000 4.285771E+03  1.000   100     1 14893.617518  1.00000  0.0000000  0.00000  0.00100
 15500 4.285805E+03  1.000   100     1 14871.205305  1.00000  0.0000000  0.00000  0.00100
 16000 4.285839E+03  1.000   100     2 14656.169555  0.74000  0.0000000  0.00000  0.00100
 16500 4.285872E+03  1.000   100     1 15151.470223  1.00000  0.0000000  0.00000  0.00100
 17000 4.285905E+03  1.000   100     2 15272.017479  0.99000  0.0000000  0.00000  0.00100
 17500 4.285938E+03  1.000   100     2 15154.530198  0.94000  0.0000000  0.00000  0.00100
 18000 4.285971E+03  1.000   100     1 15398.127503  1.00000  0.0000000  0.00000  0.00100
 18500 4.286004E+03  1.000   100     2 14928.212402  0.99000  0.0000000  0.00000  0.00100
 19000 4.286037E+03  1.000   100     1 14696.113755  1.00000  0.0000000  0.00000  0.00100
 19500 4.286069E+03  1.000   100     2 15753.704352  0.98000  0.0000000  0.00000  0.00100
 20000 4.286100E+03  1.000   100     1 16208.932370  1.00000  0.0000000  0.00000  0.00100
 20500 4.286131E+03  1.000   100     1 15749.711893  1.00000  0.0000000  0.00000  0.00100
 21000 4.286163E+03  1.000   100     2 15726.008975  0.65000  0.0000000  0.00000  0.00100
 21500 4.286194E+03  1.000   100     2 15716.287604  0.90000  0.0000000  0.00000  0.00100
 22000 4.286227E+03  1.000   100     1 15750.727047  1.00000  0.0000000  0.00000  0.00100
 22500 4.286256E+03  1.000   100     4 17356.421180  0.64000  0.0000000  0.00000  0.00100
 23000 4.286285E+03  1.000   100     2 17236.835471  0.99000  0.0000000  0.00000  0.00100
 23500 4.286314E+03  1.000   100     2 17277.434753  0.98000  0.0000000  0.00000  0.00100
 24000 4.286342E+03  1.000   100     2 17456.514715  0.98000  0.0000000  0.00000  0.00100
 24500 4.286371E+03  1.000   100     1 16930.975584  1.00000  0.0000000  0.00000  0.00100
 25000 4.286399E+03  1.000   100     2 17967.810378  0.99000  0.0000000  0.00000  0.00100
 25500 4.286427E+03  1.000   100     1 18055.794027  1.00000  0.0000000  0.00000  0.00100
 26000 4.286456E+03  1.000   100     2 17339.919436  0.95000  0.0000000  0.00000  0.00100
 26500 4.286485E+03  1.000   100     2 17398.250407  0.98000  0.0000000  0.00000  0.00100
 27000 4.286514E+03  1.000   100     1 17209.969056  1.00000  0.0000000  0.00000  0.00100
 27500 4.286543E+03  1.000   100     2 16748.652764  0.92000  0.0000000  0.00000  0.00100
 28000 4.286572E+03  1.000   100     1 17369.751998  1.00000  0.0000000  0.00000  0.00100
 28500 4.286601E+03  1.000   100     1 17002.661044  1.00000  0.0000000  0.00000  0.00100
 29000 4.286631E+03  1.000   100     1 16587.222328  1.00000  0.0000000  0.00000  0.00100
 29500 4.286661E+03  1.000   100     2 15979.739768  0.94000  0.0000000  0.00000  0.00100
 30000 4.286691E+03  1.000   100     1 16237.289177  1.00000  0.0000000  0.00000  0.00100
 30500 4.286721E+03  1.000   100     4 16137.394249  0.95000  0.0000000  0.00000  0.00100
 31000 4.286751E+03  1.000   100     1 17040.125728  1.00000  0.0000000  0.00000  0.00100
 31500 4.286782E+03  1.000   100     1 16758.166075  1.00000  0.0000000  0.00000  0.00100
