0 0.000000E+00 5.831198E+00 5.971289E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 6.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.444441E-01 4.444441E-01
0 1.828592E+02 5.831198E+00 5.971289E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 6.000000E+00 6.000000E+00 -6.000000E+00 -6.000000E+00 4.444441E-01 4.444441E-01
1000 4.284525E+03 5.990167E+00 6.078465E+00 1.851851E-01 3.333335E-01 5.185192E-01 5.185192E-01 0.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.962966E-01 3.703703E-01
1250 4.284595E+03 6.024408E+00 6.078002E+00 1.851851E-01 3.333335E-01 5.185192E-01 5.185192E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
1500 4.284656E+03 6.081000E+00 5.980371E+00 2.222220E-01 3.333335E-01 5.185192E-01 4.814809E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
1750 4.284700E+03 5.924742E+00 5.883722E+00 2.222220E-01 2.962966E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.962966E-01 3.703703E-01
2000 4.284733E+03 5.924719E+00 5.891124E+00 2.222220E-01 2.981485E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.962966E-01 3.703703E-01
2250 4.284765E+03 5.924742E+00 5.889730E+00 2.222220E-01 2.962966E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.962966E-01 3.703703E-01
2500 4.284796E+03 5.952600E+00 6.054117E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 0.000000E+00 -1.000000E-02 4.000000E+00 4.990000E+00 -4.000000E+00 -5.000000E+00 2.962966E-01 3.699999E-01
2750 4.284825E+03 5.952600E+00 6.053596E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.962966E-01 3.703703E-01
3000 4.284854E+03 5.952600E+00 6.053596E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 0.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.962966E-01 3.703703E-01
3250 4.284880E+03 5.979167E+00 6.053596E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 1.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -3.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
3500 4.284904E+03 5.979167E+00 6.053596E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 1.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -3.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
3750 4.284927E+03 5.979167E+00 6.053596E+00 2.592596E-01 3.333335E-01 4.814809E-01 4.814809E-01 1.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -3.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
4000 4.284949E+03 6.083619E+00 6.053141E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.814809E-01 1.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -3.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
4250 4.284968E+03 6.083619E+00 6.053141E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.814809E-01 1.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -3.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
4500 4.284987E+03 6.083619E+00 6.053141E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.814809E-01 1.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -3.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
4750 4.285007E+03 6.084249E+00 6.053342E+00 2.985188E-01 3.333335E-01 5.181488E-01 4.814809E-01 1.000000E+00 1.000000E-02 4.000000E+00 5.000000E+00 -3.000000E+00 -4.990000E+00 2.592596E-01 3.699999E-01
5000 4.285026E+03 6.083619E+00 6.053141E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.814809E-01 1.000000E+00 0.000000E+00 4.000000E+00 5.000000E+00 -3.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
5250 4.285045E+03 6.102667E+00 6.053141E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.814809E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
5500 4.285065E+03 6.102667E+00 6.053141E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.814809E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
5750 4.285085E+03 6.102667E+00 6.053141E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.814809E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
6000 4.285105E+03 6.102667E+00 6.051077E+00 2.962966E-01 3.318521E-01 5.185192E-01 4.814809E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
6250 4.285125E+03 6.102667E+00 6.053141E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.814809E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
6500 4.285145E+03 6.102667E+00 6.053141E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.814809E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
6750 4.285165E+03 6.102396E+00 5.969515E+00 2.962966E-01 3.329631E-01 5.185192E-01 4.444441E-01 -1.010000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.010000E+00 -5.000000E+00 2.596300E-01 3.703703E-01
7000 4.285184E+03 6.102667E+00 5.970091E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.444441E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
7250 4.285204E+03 6.102187E+00 5.977396E+00 2.977780E-01 3.333335E-01 5.185192E-01 4.470367E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
7500 4.285224E+03 6.103245E+00 5.971653E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.448144E-01 -1.000000E+00 -1.000000E-02 3.000000E+00 4.990000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.699999E-01
7750 4.285244E+03 6.102667E+00 5.970091E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.444441E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
8000 4.285263E+03 6.102667E+00 5.970803E+00 2.962966E-01 3.333335E-01 5.185192E-01 4.444441E-01 -1.000000E+00 0.000000E+00 3.000000E+00 5.000000E+00 -4.000000E+00 -5.000000E+00 2.592596E-01 3.703703E-01
