     0 0.000000E+00  1.000   100     1  0.005000  1.00000  0.0000000  0.00000  0.00100
     0 2.423881E+02  1.000   100     1  0.005003  1.00000  0.0000000  0.00000  0.00100
  1000 7.006266E+03  1.000   100     1 440.697952  1.00000  0.0000000  0.00000  0.00100
  1250 7.006752E+03  1.000   100     3 1118.094539  0.96000  0.0000000  0.00000  0.00100
  1500 7.006934E+03  1.000   100     1 1779.167399  1.00000  0.0000000  0.00000  0.00100
  1750 7.007064E+03  1.000   100     1 2472.238535  1.00000  0.0000000  0.00000  0.00100
  2000 7.007164E+03  1.000   100     1 2508.086909  1.00000  0.0000000  0.00000  0.00100
  2250 7.007265E+03  1.000   100     1 2523.320116  1.00000  0.0000000  0.00000  0.00100
  2500 7.007360E+03  1.000   100     2 3601.398747  0.99000  0.0000000  0.00000  0.00100
  2750 7.007431E+03  1.000   100     1 3561.158448  1.00000  0.0000000  0.00000  0.00100
  3000 7.007501E+03  1.000   100     1 3600.400278  1.00000  0.0000000  0.00000  0.00100
  3250 7.007570E+03  1.000   100     2 3548.327288  0.99000  0.0000000  0.00000  0.00100
  3500 7.007632E+03  1.000   100     1 4144.679722  1.00000  0.0000000  0.00000  0.00100
  3750 7.007690E+03  1.000   100     2 4414.945258  0.99000  0.0000000  0.00000  0.00100
  4000 7.007743E+03  1.000   100     2 4997.207467  0.99000  0.0000000  0.00000  0.00100
  4250 7.007793E+03  1.000   100     2 5147.752156  0.80000  0.0000000  0.00000  0.00100
  4500 7.007837E+03  1.000   100     2 5779.742940  0.84000  0.0000000  0.00000  0.00100
  4750 7.007881E+03  1.000   100     2 5693.864936  0.88000  0.0000000  0.00000  0.00100
  5000 7.007923E+03  1.000   100     2 5903.025490  0.95000  0.0000000  0.00000  0.00100
  5250 7.007966E+03  1.000   100     1 5910.628434  1.00000  0.0000000  0.00000  0.00100
  5500 7.008008E+03  1.000   100     1 5816.907861  1.00000  0.0000000  0.00000  0.00100
  5750 7.008050E+03  1.000   100     1 5973.755119  1.00000  0.0000000  0.00000  0.00100
  6000 7.008094E+03  1.000   100     2 5820.152923  0.85000  0.0000000  0.00000  0.00100
  6250 7.008137E+03  1.000   100     1 5834.693167  1.00000  0.0000000  0.00000  0.00100
  6500 7.008175E+03  1.000   100     1 6614.214328  1.00000  0.0000000  0.00000  0.00100
  6750 7.008210E+03  1.000   100     3 6976.809800  0.96000  0.0000000  0.00000  0.00100
  7000 7.008246E+03  1.000   100     1 7105.808745  1.00000  0.0000000  0.00000  0.00100
  7250 7.008281E+03  1.000   100     1 7032.361276  1.00000  0.0000000  0.00000  0.00100
  7500 7.008317E+03  1.000   100     2 6994.539140  0.98000  0.0000000  0.00000  0.00100
  7750 7.008351E+03  1.000   100     2 8105.657263  0.98000  0.0000000  0.00000  0.00100
  8000 7.008381E+03  1.000   100     1 8253.366785  1.00000  0.0000000  0.00000  0.00100
  8250 7.008412E+03  1.000   100     2 8243.830598  0.99000  0.0000000  0.00000  0.00100
  8500 7.008443E+03  1.000   100     1 8145.234229  1.00000  0.0000000  0.00000  0.00100
  8750 7.008474E+03  1.000   100     1 8016.153285  1.00000  0.0000000  0.00000  0.00100
  9000 7.008505E+03  1.000   100     2 8044.233970  0.95000  0.0000000  0.00000  0.00100
  9250 7.008536E+03  1.000   100     1 8135.512320  1.00000  0.0000000  0.00000  0.00100
  9500 7.008567E+03  1.000   100     2 8314.858861  0.81000  0.0000000  0.00000  0.00100
  9750 7.008597E+03  1.000   100     1 8388.048803  1.00000  0.0000000  0.00000  0.00100
 10000 7.008627E+03  1.000   100     1 8448.777480  1.00000  0.0000000  0.00000  0.00100
 10500 7.008688E+03  1.000   100     4 8181.549818  0.90000  0.0000000  0.00000  0.00100
 11000 7.008750E+03  1.000   100     1 8164.232714  1.00000  0.0000000  0.00000  0.00100
 11500 7.008811E+03  1.000   100     2 8304.261554  0.99000  0.0000000  0.00000  0.00100
 12000 7.008872E+03  1.000   100     1 8235.715162  1.00000  0.0000000  0.00000  0.00100
 12500 7.008932E+03  1.000   100     1 8418.170809  1.00000  0.0000000  0.00000  0.00100
 13000 7.008992E+03  1.000   100     1 8346.080678  1.00000  0.0000000  0.00000  0.00100
 13500 7.009052E+03  1.000   100     1 8429.691357  1.00000  0.0000000  0.00000  0.00100
 14000 7.009113E+03  1.000   100     1 8414.208355  1.00000  0.0000000  0.00000  0.00100
 14500 7.009174E+03  1.000   100     1 8418.265253  1.00000  0.0000000  0.00000  0.00100
 15000 7.009234E+03  1.000   100     2 8329.640267  0.99000  0.0000000  0.00000  0.00100
 15500 7.009294E+03  1.000   100     1 8393.193784  1.00000  0.0000000  0.00000  0.00100
 16000 7.009354E+03  1.000   100     3 8408.783708  0.98000  0.0000000  0.00000  0.00100
 16500 7.009413E+03  1.000   100     1 8826.518367  1.00000  0.0000000  0.00000  0.00100
 17000 7.009471E+03  1.000   100     1 8490.591035  1.00000  0.0000000  0.00000  0.00100
 17500 7.009528E+03  1.000   100     1 8769.308288  1.00000  0.0000000  0.00000  0.00100
 18000 7.009587E+03  1.000   100     1 8263.642344  1.00000  0.0000000  0.00000  0.00100
 18500 7.009645E+03  1.000   100     1 8729.229062  1.00000  0.0000000  0.00000  0.00100
 19000 7.009704E+03  1.000   100     1 8695.322625  1.00000  0.0000000  0.00000  0.00100
 19500 7.009762E+03  1.000   100     1 8471.399269  1.00000  0.0000000  0.00000  0.00100
 20000 7.009821E+03  1.000   100     2 8631.831045  0.99000  0.0000000  0.00000  0.00100
 20500 7.009879E+03  1.000   100     1 8634.867808  1.00000  0.0000000  0.00000  0.00100
 21000 7.009938E+03  1.000   100     2 8643.439387  0.99000  0.0000000  0.00000  0.00100
 21500 7.009996E+03  1.000   100     1 8561.493667  1.00000  0.0000000  0.00000  0.00100
 22000 7.010054E+03  1.000   100     1 8551.499619  1.00000  0.0000000  0.00000  0.00100
 22500 7.010112E+03  1.000   100     2 8590.065429  0.99000  0.0000000  0.00000  0.00100
 23000 7.010170E+03  1.000   100     1 8763.399106  1.00000  0.0000000  0.00000  0.00100
 23500 7.010228E+03  1.000   100     2 8407.646374  0.98000  0.0000000  0.00000  0.00100
 24000 7.010287E+03  1.000   100     1 8713.818250  1.00000  0.0000000  0.00000  0.00100
 24500 7.010345E+03  1.000   100     1 8763.944414  1.00000  0.0000000  0.00000  0.00100
 25000 7.010403E+03  1.000   100     1 8815.931490  1.00000  0.0000000  0.00000  0.00100
 25500 7.010461E+03  1.000   100     1 8641.185448  1.00000  0.0000000  0.00000  0.00100
 26000 7.010519E+03  1.000   100     1 8687.933926  1.00000  0.0000000  0.00000  0.00100
 26500 7.010577E+03  1.000   100     1 8780.926792  1.00000  0.0000000  0.00000  0.00100
 27000 7.010635E+03  1.000   100     1 8636.601618  1.00000  0.0000000  0.00000  0.00100
