0 0.000000E+00 9.932121E-01 8.898107E-01 1.672917E-08 1.668863E-08 9.932136E-02 8.898109E-02 9.006798E-01 9.110186E-01
0 2.423881E+02 9.932098E-01 8.898268E-01 1.056234E-06 1.051159E-06 9.924783E-02 8.905233E-02 9.007533E-01 9.109473E-01
1000 7.006266E+03 7.677019E-01 9.614094E-01 2.503392E-02 1.557259E-02 1.088542E-01 1.529175E-01 8.911461E-01 8.470826E-01
1250 7.006752E+03 7.369629E-01 9.262019E-01 6.107780E-02 4.316798E-02 1.120823E-01 1.379265E-01 8.879175E-01 8.620730E-01
1500 7.006934E+03 7.281255E-01 8.986149E-01 9.367266E-02 7.173219E-02 1.221091E-01 1.298289E-01 8.778906E-01 8.701707E-01
1750 7.007064E+03 7.029874E-01 8.808377E-01 1.297493E-01 9.929489E-02 1.175191E-01 1.303847E-01 8.824810E-01 8.696155E-01
2000 7.007164E+03 7.014252E-01 8.822461E-01 1.313486E-01 9.790490E-02 1.158012E-01 1.323971E-01 8.841987E-01 8.676024E-01
2250 7.007265E+03 7.110386E-01 8.727798E-01 1.199692E-01 1.070390E-01 1.242962E-01 1.165031E-01 8.757041E-01 8.834965E-01
2500 7.007360E+03 4.197848E-01 8.168000E-01 2.288966E-01 1.640884E-01 9.575059E-02 1.054341E-01 9.042501E-01 8.945665E-01
2750 7.007431E+03 4.188256E-01 8.152444E-01 2.268448E-01 1.655291E-01 9.487071E-02 1.024239E-01 9.051296E-01 8.975765E-01
3000 7.007501E+03 4.162976E-01 8.161210E-01 2.290957E-01 1.644957E-01 9.287590E-02 1.024196E-01 9.071241E-01 8.975803E-01
3250 7.007570E+03 4.197786E-01 8.113316E-01 2.284663E-01 1.695634E-01 9.601240E-02 1.045435E-01 9.039875E-01 8.954563E-01
3500 7.007632E+03 3.132278E-01 7.807697E-01 2.779404E-01 1.978800E-01 8.402304E-02 9.420586E-02 9.159767E-01 9.057936E-01
3750 7.007690E+03 3.037979E-01 7.899007E-01 2.987894E-01 1.888682E-01 7.661088E-02 1.061137E-01 9.233883E-01 8.938852E-01
4000 7.007743E+03 2.974189E-01 7.680633E-01 3.020096E-01 2.109363E-01 7.206842E-02 1.062249E-01 9.279312E-01 8.937751E-01
4250 7.007793E+03 2.956218E-01 7.644341E-01 3.036331E-01 2.143781E-01 6.919222E-02 1.051403E-01 9.308079E-01 8.948598E-01
4500 7.007837E+03 2.924022E-01 7.481750E-01 3.099246E-01 2.305653E-01 6.275241E-02 1.057643E-01 9.372469E-01 8.942364E-01
4750 7.007881E+03 2.937273E-01 7.450970E-01 3.158520E-01 2.341856E-01 6.639371E-02 1.066077E-01 9.336066E-01 8.933918E-01
5000 7.007923E+03 2.481903E-01 7.374413E-01 3.953923E-01 2.429734E-01 6.888637E-02 1.030528E-01 9.311141E-01 8.969465E-01
5250 7.007966E+03 2.530726E-01 7.287602E-01 3.853872E-01 2.519805E-01 7.183155E-02 9.956020E-02 9.281687E-01 9.004391E-01
5500 7.008008E+03 2.624342E-01 7.158650E-01 3.685209E-01 2.652898E-01 7.606061E-02 9.360535E-02 9.239396E-01 9.063948E-01
5750 7.008050E+03 2.658571E-01 7.119099E-01 3.634241E-01 2.694423E-01 7.781741E-02 9.236999E-02 9.221824E-01 9.076293E-01
6000 7.008094E+03 2.597017E-01 7.263638E-01 3.714240E-01 2.599631E-01 7.605994E-02 9.815157E-02 9.239404E-01 9.018480E-01
6250 7.008137E+03 2.666527E-01 7.108982E-01 3.624755E-01 2.705156E-01 7.844523E-02 9.223686E-02 9.215546E-01 9.077628E-01
6500 7.008175E+03 2.669199E-01 6.699389E-01 4.468687E-01 3.143658E-01 8.503928E-02 8.888090E-02 9.149613E-01 9.111193E-01
6750 7.008210E+03 2.651328E-01 6.711509E-01 4.493779E-01 3.131529E-01 8.524142E-02 8.992475E-02 9.147579E-01 9.100757E-01
7000 7.008246E+03 2.525364E-01 6.850280E-01 4.721471E-01 2.987638E-01 8.103377E-02 9.629636E-02 9.189657E-01 9.037032E-01
7250 7.008281E+03 2.494307E-01 6.871033E-01 4.733722E-01 2.963434E-01 7.776358E-02 9.421284E-02 9.222369E-01 9.057868E-01
7500 7.008317E+03 2.313491E-01 7.145351E-01 5.102798E-01 2.682008E-01 7.379391E-02 1.096383E-01 9.262056E-01 8.903621E-01
7750 7.008351E+03 2.357881E-01 6.705053E-01 5.051888E-01 3.124594E-01 6.762912E-02 1.021090E-01 9.323715E-01 8.978909E-01
8000 7.008381E+03 2.420349E-01 6.551077E-01 4.895152E-01 3.280979E-01 6.973264E-02 9.463184E-02 9.302666E-01 9.053687E-01
8250 7.008412E+03 2.452225E-01 6.503600E-01 4.837658E-01 3.329847E-01 7.086331E-02 9.269514E-02 9.291360E-01 9.073049E-01
8500 7.008443E+03 2.544801E-01 6.373597E-01 4.658014E-01 3.462687E-01 7.290446E-02 8.630858E-02 9.270962E-01 9.136921E-01
8750 7.008474E+03 2.527245E-01 6.396562E-01 4.684270E-01 3.438670E-01 7.209866E-02 8.682700E-02 9.279010E-01 9.131734E-01
9000 7.008505E+03 2.640692E-01 6.294401E-01 4.545582E-01 3.547649E-01 7.818212E-02 8.585878E-02 9.218187E-01 9.141419E-01
9250 7.008536E+03 2.740459E-01 6.152564E-01 4.345736E-01 3.692429E-01 7.998414E-02 7.880497E-02 9.200161E-01 9.211956E-01
9500 7.008567E+03 2.779229E-01 6.176808E-01 3.830720E-01 3.625858E-01 6.576349E-02 8.429315E-02 9.342374E-01 9.157067E-01
9750 7.008597E+03 2.809981E-01 6.159719E-01 3.647092E-01 3.632560E-01 6.211773E-02 8.302999E-02 9.378827E-01 9.169701E-01
10000 7.008627E+03 2.876334E-01 6.048043E-01 3.546601E-01 3.745621E-01 6.455867E-02 7.907090E-02 9.354407E-01 9.209293E-01
10500 7.008688E+03 3.051994E-01 5.795932E-01 3.363908E-01 3.928851E-01 7.031167E-02 7.184045E-02 9.296879E-01 9.281594E-01
11000 7.008750E+03 3.011448E-01 5.822721E-01 3.318571E-01 3.972055E-01 6.855284E-02 6.999357E-02 9.314478E-01 9.300057E-01
11500 7.008811E+03 2.959592E-01 5.879067E-01 3.408343E-01 3.916076E-01 6.767650E-02 7.304125E-02 9.323235E-01 9.269589E-01
12000 7.008872E+03 2.910097E-01 6.005952E-01 3.517498E-01 3.789835E-01 6.655168E-02 7.886881E-02 9.334480E-01 9.211308E-01
12500 7.008932E+03 2.868834E-01 6.067179E-01 3.572597E-01 3.727340E-01 6.479075E-02 8.063962E-02 9.352093E-01 9.193611E-01
13000 7.008992E+03 2.674807E-01 6.384590E-01 3.841348E-01 3.404240E-01 5.678680E-02 9.066723E-02 9.432139E-01 9.093331E-01
